conj,infinitive,mode,pess,time
agradecer,agradecer,conjuntivo subjuntivo (br),ele/ela,futuro
agradeçamos,agradecer,conjuntivo subjuntivo (br),nós,presente
agradecêssemos,agradecer,conjuntivo subjuntivo (br),nós,pretérito imperfeito
agradecermos,agradecer,conjuntivo subjuntivo (br),nós,futuro
agradeçais,agradecer,conjuntivo subjuntivo (br),vós,presente
agradecêsseis,agradecer,conjuntivo subjuntivo (br),vós,pretérito imperfeito
agradecerdes,agradecer,conjuntivo subjuntivo (br),vós,futuro
agradeçam,agradecer,conjuntivo subjuntivo (br),eles/elas,presente
agradecessem,agradecer,conjuntivo subjuntivo (br),eles/elas,pretérito imperfeito
agradecerem,agradecer,conjuntivo subjuntivo (br),eles/elas,futuro
agradecer,agradecer,imperativo,eu,infinitivo pessoal
agradeceres,agradecer,imperativo,tu,infinitivo pessoal
agradece,agradecer,imperativo,tu,afirmativo
agradeças,agradecer,imperativo,tu,negativo
agradecer,agradecer,imperativo,ele/ela,infinitivo pessoal
agradeça,agradecer,imperativo,ele/ela,afirmativo
agradeça,agradecer,imperativo,ele/ela,negativo
agradecermos,agradecer,imperativo,nós,infinitivo pessoal
agradeçamos,agradecer,imperativo,nós,afirmativo
agradeçamos,agradecer,imperativo,nós,negativo
agradecerdes,agradecer,imperativo,vós,infinitivo pessoal
agradecei,agradecer,imperativo,vós,afirmativo
agradeçais,agradecer,imperativo,vós,negativo
agradecerem,agradecer,imperativo,eles/elas,infinitivo pessoal
agradeçam,agradecer,imperativo,eles/elas,afirmativo
agradeçam,agradecer,imperativo,eles/elas,negativo
associando,associar,gerundio,,
associado,associar,participio,,
associo,associar,indicativo,eu,presente
associei,associar,indicativo,eu,pretérito perfeito
associava,associar,indicativo,eu,pretérito imperfeito
associas,associar,indicativo,tu,presente
associaste,associar,indicativo,tu,pretérito perfeito
associavas,associar,indicativo,tu,pretérito imperfeito
associa,associar,indicativo,ele/ela,presente
associou,associar,indicativo,ele/ela,pretérito perfeito
associava,associar,indicativo,ele/ela,pretérito imperfeito
associamos,associar,indicativo,nós,presente
associámos / associamos,associar,indicativo,nós,pretérito perfeito
associávamos,associar,indicativo,nós,pretérito imperfeito
associais,associar,indicativo,vós,presente
associastes,associar,indicativo,vós,pretérito perfeito
associáveis,associar,indicativo,vós,pretérito imperfeito
associam,associar,indicativo,eles/elas,presente
associaram,associar,indicativo,eles/elas,pretérito perfeito
associavam,associar,indicativo,eles/elas,pretérito imperfeito
associara,associar,indicativo,eu,pret. mais-que-perfeito
associarei,associar,indicativo,eu,futuro
associaria,associar,indicativo,eu,condicional
associaras,associar,indicativo,tu,pret. mais-que-perfeito
associarás,associar,indicativo,tu,futuro
associarias,associar,indicativo,tu,condicional
associara,associar,indicativo,ele/ela,pret. mais-que-perfeito
associará,associar,indicativo,ele/ela,futuro
associaria,associar,indicativo,ele/ela,condicional
associáramos,associar,indicativo,nós,pret. mais-que-perfeito
associaremos,associar,indicativo,nós,futuro
associaríamos,associar,indicativo,nós,condicional
associáreis,associar,indicativo,vós,pret. mais-que-perfeito
associareis,associar,indicativo,vós,futuro
associaríeis,associar,indicativo,vós,condicional
associaram,associar,indicativo,eles/elas,pret. mais-que-perfeito
associarão,associar,indicativo,eles/elas,futuro
associariam,associar,indicativo,eles/elas,condicional
associe,associar,conjuntivo subjuntivo (br),eu,presente
associasse,associar,conjuntivo subjuntivo (br),eu,pretérito imperfeito
associar,associar,conjuntivo subjuntivo (br),eu,futuro
associes,associar,conjuntivo subjuntivo (br),tu,presente
associasses,associar,conjuntivo subjuntivo (br),tu,pretérito imperfeito
associares,associar,conjuntivo subjuntivo (br),tu,futuro
associe,associar,conjuntivo subjuntivo (br),ele/ela,presente
associasse,associar,conjuntivo subjuntivo (br),ele/ela,pretérito imperfeito
associar,associar,conjuntivo subjuntivo (br),ele/ela,futuro
associemos,associar,conjuntivo subjuntivo (br),nós,presente
associássemos,associar,conjuntivo subjuntivo (br),nós,pretérito imperfeito
associarmos,associar,conjuntivo subjuntivo (br),nós,futuro
associeis,associar,conjuntivo subjuntivo (br),vós,presente
associásseis,associar,conjuntivo subjuntivo (br),vós,pretérito imperfeito
associardes,associar,conjuntivo subjuntivo (br),vós,futuro
associem,associar,conjuntivo subjuntivo (br),eles/elas,presente
associassem,associar,conjuntivo subjuntivo (br),eles/elas,pretérito imperfeito
associarem,associar,conjuntivo subjuntivo (br),eles/elas,futuro
associar,associar,imperativo,eu,infinitivo pessoal
associares,associar,imperativo,tu,infinitivo pessoal
associa,associar,imperativo,tu,afirmativo
associes,associar,imperativo,tu,negativo
associar,associar,imperativo,ele/ela,infinitivo pessoal
associe,associar,imperativo,ele/ela,afirmativo
associe,associar,imperativo,ele/ela,negativo
associarmos,associar,imperativo,nós,infinitivo pessoal
associemos,associar,imperativo,nós,afirmativo
associemos,associar,imperativo,nós,negativo
associardes,associar,imperativo,vós,infinitivo pessoal
associai,associar,imperativo,vós,afirmativo
associeis,associar,imperativo,vós,negativo
associarem,associar,imperativo,eles/elas,infinitivo pessoal
associem,associar,imperativo,eles/elas,afirmativo
associem,associar,imperativo,eles/elas,negativo
exprimindo,exprimir,gerundio,,
exprimido ⇔ expresso,exprimir,participio,,
exprimo,exprimir,indicativo,eu,presente
exprimi,exprimir,indicativo,eu,pretérito perfeito
exprimia,exprimir,indicativo,eu,pretérito imperfeito
exprimes,exprimir,indicativo,tu,presente
exprimiste,exprimir,indicativo,tu,pretérito perfeito
exprimias,exprimir,indicativo,tu,pretérito imperfeito
exprime,exprimir,indicativo,ele/ela,presente
exprimiu,exprimir,indicativo,ele/ela,pretérito perfeito
exprimia,exprimir,indicativo,ele/ela,pretérito imperfeito
exprimimos,exprimir,indicativo,nós,presente
exprimimos,exprimir,indicativo,nós,pretérito perfeito
exprimíamos,exprimir,indicativo,nós,pretérito imperfeito
exprimis,exprimir,indicativo,vós,presente
exprimistes,exprimir,indicativo,vós,pretérito perfeito
exprimíeis,exprimir,indicativo,vós,pretérito imperfeito
exprimem,exprimir,indicativo,eles/elas,presente
exprimiram,exprimir,indicativo,eles/elas,pretérito perfeito
exprimiam,exprimir,indicativo,eles/elas,pretérito imperfeito
exprimira,exprimir,indicativo,eu,pret. mais-que-perfeito
exprimirei,exprimir,indicativo,eu,futuro
exprimiria,exprimir,indicativo,eu,condicional
exprimiras,exprimir,indicativo,tu,pret. mais-que-perfeito
exprimirás,exprimir,indicativo,tu,futuro
exprimirias,exprimir,indicativo,tu,condicional
exprimira,exprimir,indicativo,ele/ela,pret. mais-que-perfeito
exprimirá,exprimir,indicativo,ele/ela,futuro
exprimiria,exprimir,indicativo,ele/ela,condicional
exprimíramos,exprimir,indicativo,nós,pret. mais-que-perfeito
exprimiremos,exprimir,indicativo,nós,futuro
exprimiríamos,exprimir,indicativo,nós,condicional
exprimíreis,exprimir,indicativo,vós,pret. mais-que-perfeito
exprimireis,exprimir,indicativo,vós,futuro
exprimiríeis,exprimir,indicativo,vós,condicional
exprimiram,exprimir,indicativo,eles/elas,pret. mais-que-perfeito
exprimirão,exprimir,indicativo,eles/elas,futuro
exprimiriam,exprimir,indicativo,eles/elas,condicional
exprima,exprimir,conjuntivo subjuntivo (br),eu,presente
exprimisse,exprimir,conjuntivo subjuntivo (br),eu,pretérito imperfeito
exprimir,exprimir,conjuntivo subjuntivo (br),eu,futuro
exprimas,exprimir,conjuntivo subjuntivo (br),tu,presente
exprimisses,exprimir,conjuntivo subjuntivo (br),tu,pretérito imperfeito
exprimires,exprimir,conjuntivo subjuntivo (br),tu,futuro
exprima,exprimir,conjuntivo subjuntivo (br),ele/ela,presente
exprimisse,exprimir,conjuntivo subjuntivo (br),ele/ela,pretérito imperfeito
exprimir,exprimir,conjuntivo subjuntivo (br),ele/ela,futuro
exprimamos,exprimir,conjuntivo subjuntivo (br),nós,presente
exprimíssemos,exprimir,conjuntivo subjuntivo (br),nós,pretérito imperfeito
exprimirmos,exprimir,conjuntivo subjuntivo (br),nós,futuro
exprimais,exprimir,conjuntivo subjuntivo (br),vós,presente
exprimísseis,exprimir,conjuntivo subjuntivo (br),vós,pretérito imperfeito
exprimirdes,exprimir,conjuntivo subjuntivo (br),vós,futuro
exprimam,exprimir,conjuntivo subjuntivo (br),eles/elas,presente
exprimissem,exprimir,conjuntivo subjuntivo (br),eles/elas,pretérito imperfeito
exprimirem,exprimir,conjuntivo subjuntivo (br),eles/elas,futuro
exprimir,exprimir,imperativo,eu,infinitivo pessoal
exprimires,exprimir,imperativo,tu,infinitivo pessoal
exprime,exprimir,imperativo,tu,afirmativo
exprimas,exprimir,imperativo,tu,negativo
exprimir,exprimir,imperativo,ele/ela,infinitivo pessoal
exprima,exprimir,imperativo,ele/ela,afirmativo
exprima,exprimir,imperativo,ele/ela,negativo
exprimirmos,exprimir,imperativo,nós,infinitivo pessoal
exprimamos,exprimir,imperativo,nós,afirmativo
exprimamos,exprimir,imperativo,nós,negativo
exprimirdes,exprimir,imperativo,vós,infinitivo pessoal
exprimi,exprimir,imperativo,vós,afirmativo
exprimais,exprimir,imperativo,vós,negativo
exprimirem,exprimir,imperativo,eles/elas,infinitivo pessoal
exprimam,exprimir,imperativo,eles/elas,afirmativo
exprimam,exprimir,imperativo,eles/elas,negativo
preservando,preservar,gerundio,,
preservado,preservar,participio,,
preservo,preservar,indicativo,eu,presente
preservei,preservar,indicativo,eu,pretérito perfeito
preservava,preservar,indicativo,eu,pretérito imperfeito
preservas,preservar,indicativo,tu,presente
preservaste,preservar,indicativo,tu,pretérito perfeito
preservavas,preservar,indicativo,tu,pretérito imperfeito
preserva,preservar,indicativo,ele/ela,presente
preservou,preservar,indicativo,ele/ela,pretérito perfeito
preservava,preservar,indicativo,ele/ela,pretérito imperfeito
preservamos,preservar,indicativo,nós,presente
preservámos / preservamos,preservar,indicativo,nós,pretérito perfeito
preservávamos,preservar,indicativo,nós,pretérito imperfeito
preservais,preservar,indicativo,vós,presente
preservastes,preservar,indicativo,vós,pretérito perfeito
preserváveis,preservar,indicativo,vós,pretérito imperfeito
preservam,preservar,indicativo,eles/elas,presente
preservaram,preservar,indicativo,eles/elas,pretérito perfeito
preservavam,preservar,indicativo,eles/elas,pretérito imperfeito
preservara,preservar,indicativo,eu,pret. mais-que-perfeito
preservarei,preservar,indicativo,eu,futuro
preservaria,preservar,indicativo,eu,condicional
preservaras,preservar,indicativo,tu,pret. mais-que-perfeito
preservarás,preservar,indicativo,tu,futuro
preservarias,preservar,indicativo,tu,condicional
preservara,preservar,indicativo,ele/ela,pret. mais-que-perfeito
preservará,preservar,indicativo,ele/ela,futuro
preservaria,preservar,indicativo,ele/ela,condicional
preserváramos,preservar,indicativo,nós,pret. mais-que-perfeito
preservaremos,preservar,indicativo,nós,futuro
preservaríamos,preservar,indicativo,nós,condicional
preserváreis,preservar,indicativo,vós,pret. mais-que-perfeito
preservareis,preservar,indicativo,vós,futuro
preservaríeis,preservar,indicativo,vós,condicional
preservaram,preservar,indicativo,eles/elas,pret. mais-que-perfeito
preservarão,preservar,indicativo,eles/elas,futuro
preservariam,preservar,indicativo,eles/elas,condicional
preserve,preservar,conjuntivo subjuntivo (br),eu,presente
preservasse,preservar,conjuntivo subjuntivo (br),eu,pretérito imperfeito
preservar,preservar,conjuntivo subjuntivo (br),eu,futuro
preserves,preservar,conjuntivo subjuntivo (br),tu,presente
preservasses,preservar,conjuntivo subjuntivo (br),tu,pretérito imperfeito
preservares,preservar,conjuntivo subjuntivo (br),tu,futuro
preserve,preservar,conjuntivo subjuntivo (br),ele/ela,presente
preservasse,preservar,conjuntivo subjuntivo (br),ele/ela,pretérito imperfeito
preservar,preservar,conjuntivo subjuntivo (br),ele/ela,futuro
preservemos,preservar,conjuntivo subjuntivo (br),nós,presente
preservássemos,preservar,conjuntivo subjuntivo (br),nós,pretérito imperfeito
preservarmos,preservar,conjuntivo subjuntivo (br),nós,futuro
preserveis,preservar,conjuntivo subjuntivo (br),vós,presente
preservásseis,preservar,conjuntivo subjuntivo (br),vós,pretérito imperfeito
preservardes,preservar,conjuntivo subjuntivo (br),vós,futuro
preservem,preservar,conjuntivo subjuntivo (br),eles/elas,presente
preservassem,preservar,conjuntivo subjuntivo (br),eles/elas,pretérito imperfeito
preservarem,preservar,conjuntivo subjuntivo (br),eles/elas,futuro
preservar,preservar,imperativo,eu,infinitivo pessoal
preservares,preservar,imperativo,tu,infinitivo pessoal
preserva,preservar,imperativo,tu,afirmativo
preserves,preservar,imperativo,tu,negativo
preservar,preservar,imperativo,ele/ela,infinitivo pessoal
preserve,preservar,imperativo,ele/ela,afirmativo
preserve,preservar,imperativo,ele/ela,negativo
preservarmos,preservar,imperativo,nós,infinitivo pessoal
preservemos,preservar,imperativo,nós,afirmativo
preservemos,preservar,imperativo,nós,negativo
preservardes,preservar,imperativo,vós,infinitivo pessoal
preservai,preservar,imperativo,vós,afirmativo
preserveis,preservar,imperativo,vós,negativo
preservarem,preservar,imperativo,eles/elas,infinitivo pessoal
preservem,preservar,imperativo,eles/elas,afirmativo
preservem,preservar,imperativo,eles/elas,negativo
tecendo,tecer,gerundio,,
tecido,tecer,participio,,
teço,tecer,indicativo,eu,presente
teci,tecer,indicativo,eu,pretérito perfeito
tecia,tecer,indicativo,eu,pretérito imperfeito
teces,tecer,indicativo,tu,presente
teceste,tecer,indicativo,tu,pretérito perfeito
tecias,tecer,indicativo,tu,pretérito imperfeito
tece,tecer,indicativo,ele/ela,presente
teceu,tecer,indicativo,ele/ela,pretérito perfeito
tecia,tecer,indicativo,ele/ela,pretérito imperfeito
tecemos,tecer,indicativo,nós,presente
tecemos,tecer,indicativo,nós,pretérito perfeito
tecíamos,tecer,indicativo,nós,pretérito imperfeito
teceis,tecer,indicativo,vós,presente
tecestes,tecer,indicativo,vós,pretérito perfeito
tecíeis,tecer,indicativo,vós,pretérito imperfeito
tecem,tecer,indicativo,eles/elas,presente
teceram,tecer,indicativo,eles/elas,pretérito perfeito
teciam,tecer,indicativo,eles/elas,pretérito imperfeito
tecera,tecer,indicativo,eu,pret. mais-que-perfeito
tecerei,tecer,indicativo,eu,futuro
teceria,tecer,indicativo,eu,condicional
teceras,tecer,indicativo,tu,pret. mais-que-perfeito
tecerás,tecer,indicativo,tu,futuro
tecerias,tecer,indicativo,tu,condicional
tecera,tecer,indicativo,ele/ela,pret. mais-que-perfeito
tecerá,tecer,indicativo,ele/ela,futuro
teceria,tecer,indicativo,ele/ela,condicional
tecêramos,tecer,indicativo,nós,pret. mais-que-perfeito
teceremos,tecer,indicativo,nós,futuro
teceríamos,tecer,indicativo,nós,condicional
tecêreis,tecer,indicativo,vós,pret. mais-que-perfeito
tecereis,tecer,indicativo,vós,futuro
teceríeis,tecer,indicativo,vós,condicional
teceram,tecer,indicativo,eles/elas,pret. mais-que-perfeito
tecerão,tecer,indicativo,eles/elas,futuro
teceriam,tecer,indicativo,eles/elas,condicional
teça,tecer,conjuntivo subjuntivo (br),eu,presente
tecesse,tecer,conjuntivo subjuntivo (br),eu,pretérito imperfeito
tecer,tecer,conjuntivo subjuntivo (br),eu,futuro
teças,tecer,conjuntivo subjuntivo (br),tu,presente
tecesses,tecer,conjuntivo subjuntivo (br),tu,pretérito imperfeito
teceres,tecer,conjuntivo subjuntivo (br),tu,futuro
teça,tecer,conjuntivo subjuntivo (br),ele/ela,presente
tecesse,tecer,conjuntivo subjuntivo (br),ele/ela,pretérito imperfeito
tecer,tecer,conjuntivo subjuntivo (br),ele/ela,futuro
teçamos,tecer,conjuntivo subjuntivo (br),nós,presente
tecêssemos,tecer,conjuntivo subjuntivo (br),nós,pretérito imperfeito
tecermos,tecer,conjuntivo subjuntivo (br),nós,futuro
teçais,tecer,conjuntivo subjuntivo (br),vós,presente
tecêsseis,tecer,conjuntivo subjuntivo (br),vós,pretérito imperfeito
tecerdes,tecer,conjuntivo subjuntivo (br),vós,futuro
teçam,tecer,conjuntivo subjuntivo (br),eles/elas,presente
tecessem,tecer,conjuntivo subjuntivo (br),eles/elas,pretérito imperfeito
tecerem,tecer,conjuntivo subjuntivo (br),eles/elas,futuro
tecer,tecer,imperativo,eu,infinitivo pessoal
teceres,tecer,imperativo,tu,infinitivo pessoal
tece,tecer,imperativo,tu,afirmativo
teças,tecer,imperativo,tu,negativo
tecer,tecer,imperativo,ele/ela,infinitivo pessoal
teça,tecer,imperativo,ele/ela,afirmativo
teça,tecer,imperativo,ele/ela,negativo
tecermos,tecer,imperativo,nós,infinitivo pessoal
teçamos,tecer,imperativo,nós,afirmativo
teçamos,tecer,imperativo,nós,negativo
tecerdes,tecer,imperativo,vós,infinitivo pessoal
tecei,tecer,imperativo,vós,afirmativo
teçais,tecer,imperativo,vós,negativo
tecerem,tecer,imperativo,eles/elas,infinitivo pessoal
teçam,tecer,imperativo,eles/elas,afirmativo
teçam,tecer,imperativo,eles/elas,negativo
tardando,tardar,gerundio,,
tardado,tardar,participio,,
tardo,tardar,indicativo,eu,presente
tardei,tardar,indicativo,eu,pretérito perfeito
tardava,tardar,indicativo,eu,pretérito imperfeito
tardas,tardar,indicativo,tu,presente
tardaste,tardar,indicativo,tu,pretérito perfeito
tardavas,tardar,indicativo,tu,pretérito imperfeito
tarda,tardar,indicativo,ele/ela,presente
tardou,tardar,indicativo,ele/ela,pretérito perfeito
tardava,tardar,indicativo,ele/ela,pretérito imperfeito
tardamos,tardar,indicativo,nós,presente
tardámos / tardamos,tardar,indicativo,nós,pretérito perfeito
tardávamos,tardar,indicativo,nós,pretérito imperfeito
tardais,tardar,indicativo,vós,presente
tardastes,tardar,indicativo,vós,pretérito perfeito
tardáveis,tardar,indicativo,vós,pretérito imperfeito
tardam,tardar,indicativo,eles/elas,presente
tardaram,tardar,indicativo,eles/elas,pretérito perfeito
tardavam,tardar,indicativo,eles/elas,pretérito imperfeito
tardara,tardar,indicativo,eu,pret. mais-que-perfeito
tardarei,tardar,indicativo,eu,futuro
tardaria,tardar,indicativo,eu,condicional
tardaras,tardar,indicativo,tu,pret. mais-que-perfeito
tardarás,tardar,indicativo,tu,futuro
tardarias,tardar,indicativo,tu,condicional
tardara,tardar,indicativo,ele/ela,pret. mais-que-perfeito
tardará,tardar,indicativo,ele/ela,futuro
tardaria,tardar,indicativo,ele/ela,condicional
tardáramos,tardar,indicativo,nós,pret. mais-que-perfeito
tardaremos,tardar,indicativo,nós,futuro
tardaríamos,tardar,indicativo,nós,condicional
tardáreis,tardar,indicativo,vós,pret. mais-que-perfeito
tardareis,tardar,indicativo,vós,futuro
tardaríeis,tardar,indicativo,vós,condicional
tardaram,tardar,indicativo,eles/elas,pret. mais-que-perfeito
tardarão,tardar,indicativo,eles/elas,futuro
tardariam,tardar,indicativo,eles/elas,condicional
tarde,tardar,conjuntivo subjuntivo (br),eu,presente
tardasse,tardar,conjuntivo subjuntivo (br),eu,pretérito imperfeito
tardar,tardar,conjuntivo subjuntivo (br),eu,futuro
tardes,tardar,conjuntivo subjuntivo (br),tu,presente
tardasses,tardar,conjuntivo subjuntivo (br),tu,pretérito imperfeito
tardares,tardar,conjuntivo subjuntivo (br),tu,futuro
tarde,tardar,conjuntivo subjuntivo (br),ele/ela,presente
tardasse,tardar,conjuntivo subjuntivo (br),ele/ela,pretérito imperfeito
tardar,tardar,conjuntivo subjuntivo (br),ele/ela,futuro
tardemos,tardar,conjuntivo subjuntivo (br),nós,presente
tardássemos,tardar,conjuntivo subjuntivo (br),nós,pretérito imperfeito
tardarmos,tardar,conjuntivo subjuntivo (br),nós,futuro
tardeis,tardar,conjuntivo subjuntivo (br),vós,presente
tardásseis,tardar,conjuntivo subjuntivo (br),vós,pretérito imperfeito
tardardes,tardar,conjuntivo subjuntivo (br),vós,futuro
tardem,tardar,conjuntivo subjuntivo (br),eles/elas,presente
tardassem,tardar,conjuntivo subjuntivo (br),eles/elas,pretérito imperfeito
tardarem,tardar,conjuntivo subjuntivo (br),eles/elas,futuro
tardar,tardar,imperativo,eu,infinitivo pessoal
tardares,tardar,imperativo,tu,infinitivo pessoal
tarda,tardar,imperativo,tu,afirmativo
tardes,tardar,imperativo,tu,negativo
tardar,tardar,imperativo,ele/ela,infinitivo pessoal
tarde,tardar,imperativo,ele/ela,afirmativo
tarde,tardar,imperativo,ele/ela,negativo
tardarmos,tardar,imperativo,nós,infinitivo pessoal
tardemos,tardar,imperativo,nós,afirmativo
tardemos,tardar,imperativo,nós,negativo
tardardes,tardar,imperativo,vós,infinitivo pessoal
tardai,tardar,imperativo,vós,afirmativo
tardeis,tardar,imperativo,vós,negativo
tardarem,tardar,imperativo,eles/elas,infinitivo pessoal
tardem,tardar,imperativo,eles/elas,afirmativo
tardem,tardar,imperativo,eles/elas,negativo
apressando,apressar,gerundio,,
apressado,apressar,participio,,
apresso,apressar,indicativo,eu,presente
apressei,apressar,indicativo,eu,pretérito perfeito
apressava,apressar,indicativo,eu,pretérito imperfeito
apressas,apressar,indicativo,tu,presente
apressaste,apressar,indicativo,tu,pretérito perfeito
apressavas,apressar,indicativo,tu,pretérito imperfeito
apressa,apressar,indicativo,ele/ela,presente
apressou,apressar,indicativo,ele/ela,pretérito perfeito
apressava,apressar,indicativo,ele/ela,pretérito imperfeito
apressamos,apressar,indicativo,nós,presente
apressámos / apressamos,apressar,indicativo,nós,pretérito perfeito
apressávamos,apressar,indicativo,nós,pretérito imperfeito
apressais,apressar,indicativo,vós,presente
apressastes,apressar,indicativo,vós,pretérito perfeito
apressáveis,apressar,indicativo,vós,pretérito imperfeito
apressam,apressar,indicativo,eles/elas,presente
apressaram,apressar,indicativo,eles/elas,pretérito perfeito
apressavam,apressar,indicativo,eles/elas,pretérito imperfeito
apressara,apressar,indicativo,eu,pret. mais-que-perfeito
apressarei,apressar,indicativo,eu,futuro
apressaria,apressar,indicativo,eu,condicional
apressaras,apressar,indicativo,tu,pret. mais-que-perfeito
apressarás,apressar,indicativo,tu,futuro
apressarias,apressar,indicativo,tu,condicional
apressara,apressar,indicativo,ele/ela,pret. mais-que-perfeito
apressará,apressar,indicativo,ele/ela,futuro
apressaria,apressar,indicativo,ele/ela,condicional
apressáramos,apressar,indicativo,nós,pret. mais-que-perfeito
apressaremos,apressar,indicativo,nós,futuro
apressaríamos,apressar,indicativo,nós,condicional
apressáreis,apressar,indicativo,vós,pret. mais-que-perfeito
apressareis,apressar,indicativo,vós,futuro
apressaríeis,apressar,indicativo,vós,condicional
apressaram,apressar,indicativo,eles/elas,pret. mais-que-perfeito
apressarão,apressar,indicativo,eles/elas,futuro
apressariam,apressar,indicativo,eles/elas,condicional
apresse,apressar,conjuntivo subjuntivo (br),eu,presente
apressasse,apressar,conjuntivo subjuntivo (br),eu,pretérito imperfeito
apressar,apressar,conjuntivo subjuntivo (br),eu,futuro
apresses,apressar,conjuntivo subjuntivo (br),tu,presente
apressasses,apressar,conjuntivo subjuntivo (br),tu,pretérito imperfeito
apressares,apressar,conjuntivo subjuntivo (br),tu,futuro
apresse,apressar,conjuntivo subjuntivo (br),ele/ela,presente
apressasse,apressar,conjuntivo subjuntivo (br),ele/ela,pretérito imperfeito
apressar,apressar,conjuntivo subjuntivo (br),ele/ela,futuro
apressemos,apressar,conjuntivo subjuntivo (br),nós,presente
apressássemos,apressar,conjuntivo subjuntivo (br),nós,pretérito imperfeito
apressarmos,apressar,conjuntivo subjuntivo (br),nós,futuro
apresseis,apressar,conjuntivo subjuntivo (br),vós,presente
apressásseis,apressar,conjuntivo subjuntivo (br),vós,pretérito imperfeito
apressardes,apressar,conjuntivo subjuntivo (br),vós,futuro
apressem,apressar,conjuntivo subjuntivo (br),eles/elas,presente
apressassem,apressar,conjuntivo subjuntivo (br),eles/elas,pretérito imperfeito
apressarem,apressar,conjuntivo subjuntivo (br),eles/elas,futuro
apressar,apressar,imperativo,eu,infinitivo pessoal
apressares,apressar,imperativo,tu,infinitivo pessoal
apressa,apressar,imperativo,tu,afirmativo
apresses,apressar,imperativo,tu,negativo
apressar,apressar,imperativo,ele/ela,infinitivo pessoal
apresse,apressar,imperativo,ele/ela,afirmativo
apresse,apressar,imperativo,ele/ela,negativo
apressarmos,apressar,imperativo,nós,infinitivo pessoal
apressemos,apressar,imperativo,nós,afirmativo
apressemos,apressar,imperativo,nós,negativo
apressardes,apressar,imperativo,vós,infinitivo pessoal
apressai,apressar,imperativo,vós,afirmativo
apresseis,apressar,imperativo,vós,negativo
apressarem,apressar,imperativo,eles/elas,infinitivo pessoal
apressem,apressar,imperativo,eles/elas,afirmativo
apressem,apressar,imperativo,eles/elas,negativo
encolhendo,encolher,gerundio,,
encolhido,encolher,participio,,
encolho,encolher,indicativo,eu,presente
encolhi,encolher,indicativo,eu,pretérito perfeito
encolhia,encolher,indicativo,eu,pretérito imperfeito
encolhes,encolher,indicativo,tu,presente
encolheste,encolher,indicativo,tu,pretérito perfeito
encolhias,encolher,indicativo,tu,pretérito imperfeito
encolhe,encolher,indicativo,ele/ela,presente
encolheu,encolher,indicativo,ele/ela,pretérito perfeito
encolhia,encolher,indicativo,ele/ela,pretérito imperfeito
encolhemos,encolher,indicativo,nós,presente
encolhemos,encolher,indicativo,nós,pretérito perfeito
encolhíamos,encolher,indicativo,nós,pretérito imperfeito
encolheis,encolher,indicativo,vós,presente
encolhestes,encolher,indicativo,vós,pretérito perfeito
encolhíeis,encolher,indicativo,vós,pretérito imperfeito
encolhem,encolher,indicativo,eles/elas,presente
encolheram,encolher,indicativo,eles/elas,pretérito perfeito
encolhiam,encolher,indicativo,eles/elas,pretérito imperfeito
encolhera,encolher,indicativo,eu,pret. mais-que-perfeito
encolherei,encolher,indicativo,eu,futuro
encolheria,encolher,indicativo,eu,condicional
encolheras,encolher,indicativo,tu,pret. mais-que-perfeito
encolherás,encolher,indicativo,tu,futuro
encolherias,encolher,indicativo,tu,condicional
encolhera,encolher,indicativo,ele/ela,pret. mais-que-perfeito
encolherá,encolher,indicativo,ele/ela,futuro
encolheria,encolher,indicativo,ele/ela,condicional
encolhêramos,encolher,indicativo,nós,pret. mais-que-perfeito
encolheremos,encolher,indicativo,nós,futuro
encolheríamos,encolher,indicativo,nós,condicional
encolhêreis,encolher,indicativo,vós,pret. mais-que-perfeito
encolhereis,encolher,indicativo,vós,futuro
encolheríeis,encolher,indicativo,vós,condicional
encolheram,encolher,indicativo,eles/elas,pret. mais-que-perfeito
encolherão,encolher,indicativo,eles/elas,futuro
encolheriam,encolher,indicativo,eles/elas,condicional
encolha,encolher,conjuntivo subjuntivo (br),eu,presente
encolhesse,encolher,conjuntivo subjuntivo (br),eu,pretérito imperfeito
encolher,encolher,conjuntivo subjuntivo (br),eu,futuro
encolhas,encolher,conjuntivo subjuntivo (br),tu,presente
encolhesses,encolher,conjuntivo subjuntivo (br),tu,pretérito imperfeito
encolheres,encolher,conjuntivo subjuntivo (br),tu,futuro
encolha,encolher,conjuntivo subjuntivo (br),ele/ela,presente
encolhesse,encolher,conjuntivo subjuntivo (br),ele/ela,pretérito imperfeito
encolher,encolher,conjuntivo subjuntivo (br),ele/ela,futuro
encolhamos,encolher,conjuntivo subjuntivo (br),nós,presente
encolhêssemos,encolher,conjuntivo subjuntivo (br),nós,pretérito imperfeito
encolhermos,encolher,conjuntivo subjuntivo (br),nós,futuro
encolhais,encolher,conjuntivo subjuntivo (br),vós,presente
encolhêsseis,encolher,conjuntivo subjuntivo (br),vós,pretérito imperfeito
encolherdes,encolher,conjuntivo subjuntivo (br),vós,futuro
encolham,encolher,conjuntivo subjuntivo (br),eles/elas,presente
encolhessem,encolher,conjuntivo subjuntivo (br),eles/elas,pretérito imperfeito
encolherem,encolher,conjuntivo subjuntivo (br),eles/elas,futuro
encolher,encolher,imperativo,eu,infinitivo pessoal
encolheres,encolher,imperativo,tu,infinitivo pessoal
encolhe,encolher,imperativo,tu,afirmativo
