conj,infinitive,mode,pess,time
avaliara,avaliar,indicativo,eu,pret. mais-que-perfeito
avaliarei,avaliar,indicativo,eu,futuro
avaliaria,avaliar,indicativo,eu,condicional
avaliaras,avaliar,indicativo,tu,pret. mais-que-perfeito
avaliarás,avaliar,indicativo,tu,futuro
avaliarias,avaliar,indicativo,tu,condicional
avaliara,avaliar,indicativo,ele/ela,pret. mais-que-perfeito
avaliará,avaliar,indicativo,ele/ela,futuro
avaliaria,avaliar,indicativo,ele/ela,condicional
avaliáramos,avaliar,indicativo,nós,pret. mais-que-perfeito
avaliaremos,avaliar,indicativo,nós,futuro
avaliaríamos,avaliar,indicativo,nós,condicional
avaliáreis,avaliar,indicativo,vós,pret. mais-que-perfeito
avaliareis,avaliar,indicativo,vós,futuro
avaliaríeis,avaliar,indicativo,vós,condicional
avaliaram,avaliar,indicativo,eles/elas,pret. mais-que-perfeito
avaliarão,avaliar,indicativo,eles/elas,futuro
avaliariam,avaliar,indicativo,eles/elas,condicional
recuso,recusar,indicativo,eu,presente
recusei,recusar,indicativo,eu,pretérito perfeito
recusava,recusar,indicativo,eu,pretérito imperfeito
recusas,recusar,indicativo,tu,presente
recusaste,recusar,indicativo,tu,pretérito perfeito
recusavas,recusar,indicativo,tu,pretérito imperfeito
recusa,recusar,indicativo,ele/ela,presente
recusou,recusar,indicativo,ele/ela,pretérito perfeito
recusava,recusar,indicativo,ele/ela,pretérito imperfeito
recusamos,recusar,indicativo,nós,presente
recusámos / recusamos,recusar,indicativo,nós,pretérito perfeito
recusávamos,recusar,indicativo,nós,pretérito imperfeito
recusais,recusar,indicativo,vós,presente
recusastes,recusar,indicativo,vós,pretérito perfeito
recusáveis,recusar,indicativo,vós,pretérito imperfeito
recusam,recusar,indicativo,eles/elas,presente
recusaram,recusar,indicativo,eles/elas,pretérito perfeito
recusavam,recusar,indicativo,eles/elas,pretérito imperfeito
recusara,recusar,indicativo,eu,pret. mais-que-perfeito
recusarei,recusar,indicativo,eu,futuro
recusaria,recusar,indicativo,eu,condicional
recusaras,recusar,indicativo,tu,pret. mais-que-perfeito
recusarás,recusar,indicativo,tu,futuro
recusarias,recusar,indicativo,tu,condicional
recusara,recusar,indicativo,ele/ela,pret. mais-que-perfeito
recusará,recusar,indicativo,ele/ela,futuro
recusaria,recusar,indicativo,ele/ela,condicional
recusáramos,recusar,indicativo,nós,pret. mais-que-perfeito
recusaremos,recusar,indicativo,nós,futuro
recusaríamos,recusar,indicativo,nós,condicional
recusáreis,recusar,indicativo,vós,pret. mais-que-perfeito
recusareis,recusar,indicativo,vós,futuro
recusaríeis,recusar,indicativo,vós,condicional
recusaram,recusar,indicativo,eles/elas,pret. mais-que-perfeito
recusarão,recusar,indicativo,eles/elas,futuro
recusariam,recusar,indicativo,eles/elas,condicional
sugiro,sugerir,indicativo,eu,presente
sugeri,sugerir,indicativo,eu,pretérito perfeito
sugeria,sugerir,indicativo,eu,pretérito imperfeito
sugeres,sugerir,indicativo,tu,presente
sugeriste,sugerir,indicativo,tu,pretérito perfeito
sugerias,sugerir,indicativo,tu,pretérito imperfeito
sugere,sugerir,indicativo,ele/ela,presente
sugeriu,sugerir,indicativo,ele/ela,pretérito perfeito
sugeria,sugerir,indicativo,ele/ela,pretérito imperfeito
sugerimos,sugerir,indicativo,nós,presente
sugerimos,sugerir,indicativo,nós,pretérito perfeito
sugeríamos,sugerir,indicativo,nós,pretérito imperfeito
sugeris,sugerir,indicativo,vós,presente
sugeristes,sugerir,indicativo,vós,pretérito perfeito
sugeríeis,sugerir,indicativo,vós,pretérito imperfeito
sugerem,sugerir,indicativo,eles/elas,presente
sugeriram,sugerir,indicativo,eles/elas,pretérito perfeito
sugeriam,sugerir,indicativo,eles/elas,pretérito imperfeito
sugerira,sugerir,indicativo,eu,pret. mais-que-perfeito
sugerirei,sugerir,indicativo,eu,futuro
sugeriria,sugerir,indicativo,eu,condicional
sugeriras,sugerir,indicativo,tu,pret. mais-que-perfeito
sugerirás,sugerir,indicativo,tu,futuro
sugeririas,sugerir,indicativo,tu,condicional
sugerira,sugerir,indicativo,ele/ela,pret. mais-que-perfeito
sugerirá,sugerir,indicativo,ele/ela,futuro
sugeriria,sugerir,indicativo,ele/ela,condicional
sugeríramos,sugerir,indicativo,nós,pret. mais-que-perfeito
sugeriremos,sugerir,indicativo,nós,futuro
sugeriríamos,sugerir,indicativo,nós,condicional
sugeríreis,sugerir,indicativo,vós,pret. mais-que-perfeito
sugerireis,sugerir,indicativo,vós,futuro
sugeriríeis,sugerir,indicativo,vós,condicional
sugeriram,sugerir,indicativo,eles/elas,pret. mais-que-perfeito
sugerirão,sugerir,indicativo,eles/elas,futuro
sugeririam,sugerir,indicativo,eles/elas,condicional
costumo,costumar,indicativo,eu,presente
costumei,costumar,indicativo,eu,pretérito perfeito
costumava,costumar,indicativo,eu,pretérito imperfeito
costumas,costumar,indicativo,tu,presente
costumaste,costumar,indicativo,tu,pretérito perfeito
costumavas,costumar,indicativo,tu,pretérito imperfeito
costuma,costumar,indicativo,ele/ela,presente
costumou,costumar,indicativo,ele/ela,pretérito perfeito
costumava,costumar,indicativo,ele/ela,pretérito imperfeito
costumamos,costumar,indicativo,nós,presente
costumámos / costumamos,costumar,indicativo,nós,pretérito perfeito
costumávamos,costumar,indicativo,nós,pretérito imperfeito
costumais,costumar,indicativo,vós,presente
costumastes,costumar,indicativo,vós,pretérito perfeito
costumáveis,costumar,indicativo,vós,pretérito imperfeito
costumam,costumar,indicativo,eles/elas,presente
costumaram,costumar,indicativo,eles/elas,pretérito perfeito
costumavam,costumar,indicativo,eles/elas,pretérito imperfeito
costumara,costumar,indicativo,eu,pret. mais-que-perfeito
costumarei,costumar,indicativo,eu,futuro
costumaria,costumar,indicativo,eu,condicional
costumaras,costumar,indicativo,tu,pret. mais-que-perfeito
costumarás,costumar,indicativo,tu,futuro
costumarias,costumar,indicativo,tu,condicional
costumara,costumar,indicativo,ele/ela,pret. mais-que-perfeito
costumará,costumar,indicativo,ele/ela,futuro
costumaria,costumar,indicativo,ele/ela,condicional
costumáramos,costumar,indicativo,nós,pret. mais-que-perfeito
costumaremos,costumar,indicativo,nós,futuro
costumaríamos,costumar,indicativo,nós,condicional
costumáreis,costumar,indicativo,vós,pret. mais-que-perfeito
costumareis,costumar,indicativo,vós,futuro
costumaríeis,costumar,indicativo,vós,condicional
costumaram,costumar,indicativo,eles/elas,pret. mais-que-perfeito
costumarão,costumar,indicativo,eles/elas,futuro
costumariam,costumar,indicativo,eles/elas,condicional
altero,alterar,indicativo,eu,presente
alterei,alterar,indicativo,eu,pretérito perfeito
alterava,alterar,indicativo,eu,pretérito imperfeito
alteras,alterar,indicativo,tu,presente
alteraste,alterar,indicativo,tu,pretérito perfeito
alteravas,alterar,indicativo,tu,pretérito imperfeito
altera,alterar,indicativo,ele/ela,presente
alterou,alterar,indicativo,ele/ela,pretérito perfeito
alterava,alterar,indicativo,ele/ela,pretérito imperfeito
alteramos,alterar,indicativo,nós,presente
alterámos / alteramos,alterar,indicativo,nós,pretérito perfeito
alterávamos,alterar,indicativo,nós,pretérito imperfeito
alterais,alterar,indicativo,vós,presente
alterastes,alterar,indicativo,vós,pretérito perfeito
alteráveis,alterar,indicativo,vós,pretérito imperfeito
alteram,alterar,indicativo,eles/elas,presente
alteraram,alterar,indicativo,eles/elas,pretérito perfeito
alteravam,alterar,indicativo,eles/elas,pretérito imperfeito
alterara,alterar,indicativo,eu,pret. mais-que-perfeito
alterarei,alterar,indicativo,eu,futuro
alteraria,alterar,indicativo,eu,condicional
alteraras,alterar,indicativo,tu,pret. mais-que-perfeito
alterarás,alterar,indicativo,tu,futuro
alterarias,alterar,indicativo,tu,condicional
alterara,alterar,indicativo,ele/ela,pret. mais-que-perfeito
alterará,alterar,indicativo,ele/ela,futuro
alteraria,alterar,indicativo,ele/ela,condicional
alteráramos,alterar,indicativo,nós,pret. mais-que-perfeito
alteraremos,alterar,indicativo,nós,futuro
alteraríamos,alterar,indicativo,nós,condicional
alteráreis,alterar,indicativo,vós,pret. mais-que-perfeito
alterareis,alterar,indicativo,vós,futuro
alteraríeis,alterar,indicativo,vós,condicional
alteraram,alterar,indicativo,eles/elas,pret. mais-que-perfeito
alterarão,alterar,indicativo,eles/elas,futuro
alterariam,alterar,indicativo,eles/elas,condicional
preocupo,preocupar,indicativo,eu,presente
preocupei,preocupar,indicativo,eu,pretérito perfeito
preocupava,preocupar,indicativo,eu,pretérito imperfeito
preocupas,preocupar,indicativo,tu,presente
preocupaste,preocupar,indicativo,tu,pretérito perfeito
preocupavas,preocupar,indicativo,tu,pretérito imperfeito
preocupa,preocupar,indicativo,ele/ela,presente
preocupou,preocupar,indicativo,ele/ela,pretérito perfeito
preocupava,preocupar,indicativo,ele/ela,pretérito imperfeito
preocupamos,preocupar,indicativo,nós,presente
preocupámos / preocupamos,preocupar,indicativo,nós,pretérito perfeito
preocupávamos,preocupar,indicativo,nós,pretérito imperfeito
preocupais,preocupar,indicativo,vós,presente
preocupastes,preocupar,indicativo,vós,pretérito perfeito
preocupáveis,preocupar,indicativo,vós,pretérito imperfeito
preocupam,preocupar,indicativo,eles/elas,presente
preocuparam,preocupar,indicativo,eles/elas,pretérito perfeito
preocupavam,preocupar,indicativo,eles/elas,pretérito imperfeito
preocupara,preocupar,indicativo,eu,pret. mais-que-perfeito
preocuparei,preocupar,indicativo,eu,futuro
preocuparia,preocupar,indicativo,eu,condicional
preocuparas,preocupar,indicativo,tu,pret. mais-que-perfeito
preocuparás,preocupar,indicativo,tu,futuro
preocuparias,preocupar,indicativo,tu,condicional
preocupara,preocupar,indicativo,ele/ela,pret. mais-que-perfeito
preocupará,preocupar,indicativo,ele/ela,futuro
preocuparia,preocupar,indicativo,ele/ela,condicional
preocupáramos,preocupar,indicativo,nós,pret. mais-que-perfeito
preocuparemos,preocupar,indicativo,nós,futuro
preocuparíamos,preocupar,indicativo,nós,condicional
preocupáreis,preocupar,indicativo,vós,pret. mais-que-perfeito
preocupareis,preocupar,indicativo,vós,futuro
preocuparíeis,preocupar,indicativo,vós,condicional
preocuparam,preocupar,indicativo,eles/elas,pret. mais-que-perfeito
preocuparão,preocupar,indicativo,eles/elas,futuro
preocupariam,preocupar,indicativo,eles/elas,condicional
movo,mover,indicativo,eu,presente
movi,mover,indicativo,eu,pretérito perfeito
movia,mover,indicativo,eu,pretérito imperfeito
moves,mover,indicativo,tu,presente
moveste,mover,indicativo,tu,pretérito perfeito
movias,mover,indicativo,tu,pretérito imperfeito
move,mover,indicativo,ele/ela,presente
moveu,mover,indicativo,ele/ela,pretérito perfeito
movia,mover,indicativo,ele/ela,pretérito imperfeito
movemos,mover,indicativo,nós,presente
movemos,mover,indicativo,nós,pretérito perfeito
movíamos,mover,indicativo,nós,pretérito imperfeito
moveis,mover,indicativo,vós,presente
movestes,mover,indicativo,vós,pretérito perfeito
movíeis,mover,indicativo,vós,pretérito imperfeito
movem,mover,indicativo,eles/elas,presente
moveram,mover,indicativo,eles/elas,pretérito perfeito
moviam,mover,indicativo,eles/elas,pretérito imperfeito
movera,mover,indicativo,eu,pret. mais-que-perfeito
moverei,mover,indicativo,eu,futuro
moveria,mover,indicativo,eu,condicional
moveras,mover,indicativo,tu,pret. mais-que-perfeito
moverás,mover,indicativo,tu,futuro
moverias,mover,indicativo,tu,condicional
movera,mover,indicativo,ele/ela,pret. mais-que-perfeito
moverá,mover,indicativo,ele/ela,futuro
moveria,mover,indicativo,ele/ela,condicional
movêramos,mover,indicativo,nós,pret. mais-que-perfeito
moveremos,mover,indicativo,nós,futuro
moveríamos,mover,indicativo,nós,condicional
movêreis,mover,indicativo,vós,pret. mais-que-perfeito
movereis,mover,indicativo,vós,futuro
moveríeis,mover,indicativo,vós,condicional
moveram,mover,indicativo,eles/elas,pret. mais-que-perfeito
moverão,mover,indicativo,eles/elas,futuro
moveriam,mover,indicativo,eles/elas,condicional
justifico,justificar,indicativo,eu,presente
justifiquei,justificar,indicativo,eu,pretérito perfeito
justificava,justificar,indicativo,eu,pretérito imperfeito
justificas,justificar,indicativo,tu,presente
justificaste,justificar,indicativo,tu,pretérito perfeito
justificavas,justificar,indicativo,tu,pretérito imperfeito
justifica,justificar,indicativo,ele/ela,presente
justificou,justificar,indicativo,ele/ela,pretérito perfeito
justificava,justificar,indicativo,ele/ela,pretérito imperfeito
justificamos,justificar,indicativo,nós,presente
justificámos / justificamos,justificar,indicativo,nós,pretérito perfeito
justificávamos,justificar,indicativo,nós,pretérito imperfeito
justificais,justificar,indicativo,vós,presente
justificastes,justificar,indicativo,vós,pretérito perfeito
justificáveis,justificar,indicativo,vós,pretérito imperfeito
justificam,justificar,indicativo,eles/elas,presente
justificaram,justificar,indicativo,eles/elas,pretérito perfeito
justificavam,justificar,indicativo,eles/elas,pretérito imperfeito
justificara,justificar,indicativo,eu,pret. mais-que-perfeito
justificarei,justificar,indicativo,eu,futuro
justificaria,justificar,indicativo,eu,condicional
