conj,infinitive,mode,pess,time
chegara,chegar,indicativo,eu,pret. mais-que-perfeito
chegarei,chegar,indicativo,eu,futuro
chegaria,chegar,indicativo,eu,condicional
chegaras,chegar,indicativo,tu,pret. mais-que-perfeito
chegarás,chegar,indicativo,tu,futuro
chegarias,chegar,indicativo,tu,condicional
chegara,chegar,indicativo,ele/ela,pret. mais-que-perfeito
chegará,chegar,indicativo,ele/ela,futuro
chegaria,chegar,indicativo,ele/ela,condicional
chegáramos,chegar,indicativo,nós,pret. mais-que-perfeito
chegaremos,chegar,indicativo,nós,futuro
chegaríamos,chegar,indicativo,nós,condicional
chegáreis,chegar,indicativo,vós,pret. mais-que-perfeito
chegareis,chegar,indicativo,vós,futuro
chegaríeis,chegar,indicativo,vós,condicional
chegaram,chegar,indicativo,eles/elas,pret. mais-que-perfeito
chegarão,chegar,indicativo,eles/elas,futuro
chegariam,chegar,indicativo,eles/elas,condicional
falo,falar,indicativo,eu,presente
falei,falar,indicativo,eu,pretérito perfeito
falava,falar,indicativo,eu,pretérito imperfeito
falas,falar,indicativo,tu,presente
falaste,falar,indicativo,tu,pretérito perfeito
falavas,falar,indicativo,tu,pretérito imperfeito
fala,falar,indicativo,ele/ela,presente
falou,falar,indicativo,ele/ela,pretérito perfeito
falava,falar,indicativo,ele/ela,pretérito imperfeito
falamos,falar,indicativo,nós,presente
falámos / falamos,falar,indicativo,nós,pretérito perfeito
falávamos,falar,indicativo,nós,pretérito imperfeito
falais,falar,indicativo,vós,presente
falastes,falar,indicativo,vós,pretérito perfeito
faláveis,falar,indicativo,vós,pretérito imperfeito
falam,falar,indicativo,eles/elas,presente
falaram,falar,indicativo,eles/elas,pretérito perfeito
falavam,falar,indicativo,eles/elas,pretérito imperfeito
falara,falar,indicativo,eu,pret. mais-que-perfeito
falarei,falar,indicativo,eu,futuro
falaria,falar,indicativo,eu,condicional
falaras,falar,indicativo,tu,pret. mais-que-perfeito
falarás,falar,indicativo,tu,futuro
falarias,falar,indicativo,tu,condicional
falara,falar,indicativo,ele/ela,pret. mais-que-perfeito
falará,falar,indicativo,ele/ela,futuro
falaria,falar,indicativo,ele/ela,condicional
faláramos,falar,indicativo,nós,pret. mais-que-perfeito
falaremos,falar,indicativo,nós,futuro
falaríamos,falar,indicativo,nós,condicional
faláreis,falar,indicativo,vós,pret. mais-que-perfeito
falareis,falar,indicativo,vós,futuro
falaríeis,falar,indicativo,vós,condicional
falaram,falar,indicativo,eles/elas,pret. mais-que-perfeito
falarão,falar,indicativo,eles/elas,futuro
falariam,falar,indicativo,eles/elas,condicional
deixo,deixar,indicativo,eu,presente
deixei,deixar,indicativo,eu,pretérito perfeito
deixava,deixar,indicativo,eu,pretérito imperfeito
deixas,deixar,indicativo,tu,presente
deixaste,deixar,indicativo,tu,pretérito perfeito
deixavas,deixar,indicativo,tu,pretérito imperfeito
deixa,deixar,indicativo,ele/ela,presente
deixou,deixar,indicativo,ele/ela,pretérito perfeito
deixava,deixar,indicativo,ele/ela,pretérito imperfeito
deixamos,deixar,indicativo,nós,presente
deixámos / deixamos,deixar,indicativo,nós,pretérito perfeito
deixávamos,deixar,indicativo,nós,pretérito imperfeito
deixais,deixar,indicativo,vós,presente
deixastes,deixar,indicativo,vós,pretérito perfeito
deixáveis,deixar,indicativo,vós,pretérito imperfeito
deixam,deixar,indicativo,eles/elas,presente
deixaram,deixar,indicativo,eles/elas,pretérito perfeito
deixavam,deixar,indicativo,eles/elas,pretérito imperfeito
deixara,deixar,indicativo,eu,pret. mais-que-perfeito
deixarei,deixar,indicativo,eu,futuro
deixaria,deixar,indicativo,eu,condicional
deixaras,deixar,indicativo,tu,pret. mais-que-perfeito
deixarás,deixar,indicativo,tu,futuro
deixarias,deixar,indicativo,tu,condicional
deixara,deixar,indicativo,ele/ela,pret. mais-que-perfeito
deixará,deixar,indicativo,ele/ela,futuro
deixaria,deixar,indicativo,ele/ela,condicional
deixáramos,deixar,indicativo,nós,pret. mais-que-perfeito
deixaremos,deixar,indicativo,nós,futuro
deixaríamos,deixar,indicativo,nós,condicional
deixáreis,deixar,indicativo,vós,pret. mais-que-perfeito
deixareis,deixar,indicativo,vós,futuro
deixaríeis,deixar,indicativo,vós,condicional
deixaram,deixar,indicativo,eles/elas,pret. mais-que-perfeito
deixarão,deixar,indicativo,eles/elas,futuro
deixariam,deixar,indicativo,eles/elas,condicional
encontro,encontrar,indicativo,eu,presente
encontrei,encontrar,indicativo,eu,pretérito perfeito
encontrava,encontrar,indicativo,eu,pretérito imperfeito
encontras,encontrar,indicativo,tu,presente
encontraste,encontrar,indicativo,tu,pretérito perfeito
encontravas,encontrar,indicativo,tu,pretérito imperfeito
encontra,encontrar,indicativo,ele/ela,presente
encontrou,encontrar,indicativo,ele/ela,pretérito perfeito
encontrava,encontrar,indicativo,ele/ela,pretérito imperfeito
encontramos,encontrar,indicativo,nós,presente
encontrámos / encontramos,encontrar,indicativo,nós,pretérito perfeito
encontrávamos,encontrar,indicativo,nós,pretérito imperfeito
encontrais,encontrar,indicativo,vós,presente
encontrastes,encontrar,indicativo,vós,pretérito perfeito
encontráveis,encontrar,indicativo,vós,pretérito imperfeito
encontram,encontrar,indicativo,eles/elas,presente
encontraram,encontrar,indicativo,eles/elas,pretérito perfeito
encontravam,encontrar,indicativo,eles/elas,pretérito imperfeito
encontrara,encontrar,indicativo,eu,pret. mais-que-perfeito
encontrarei,encontrar,indicativo,eu,futuro
encontraria,encontrar,indicativo,eu,condicional
encontraras,encontrar,indicativo,tu,pret. mais-que-perfeito
encontrarás,encontrar,indicativo,tu,futuro
encontrarias,encontrar,indicativo,tu,condicional
encontrara,encontrar,indicativo,ele/ela,pret. mais-que-perfeito
encontrará,encontrar,indicativo,ele/ela,futuro
encontraria,encontrar,indicativo,ele/ela,condicional
encontráramos,encontrar,indicativo,nós,pret. mais-que-perfeito
encontraremos,encontrar,indicativo,nós,futuro
encontraríamos,encontrar,indicativo,nós,condicional
encontráreis,encontrar,indicativo,vós,pret. mais-que-perfeito
encontrareis,encontrar,indicativo,vós,futuro
encontraríeis,encontrar,indicativo,vós,condicional
encontraram,encontrar,indicativo,eles/elas,pret. mais-que-perfeito
encontrarão,encontrar,indicativo,eles/elas,futuro
encontrariam,encontrar,indicativo,eles/elas,condicional
levo,levar,indicativo,eu,presente
levei,levar,indicativo,eu,pretérito perfeito
levava,levar,indicativo,eu,pretérito imperfeito
levas,levar,indicativo,tu,presente
levaste,levar,indicativo,tu,pretérito perfeito
levavas,levar,indicativo,tu,pretérito imperfeito
leva,levar,indicativo,ele/ela,presente
levou,levar,indicativo,ele/ela,pretérito perfeito
levava,levar,indicativo,ele/ela,pretérito imperfeito
levamos,levar,indicativo,nós,presente
levámos / levamos,levar,indicativo,nós,pretérito perfeito
levávamos,levar,indicativo,nós,pretérito imperfeito
levais,levar,indicativo,vós,presente
levastes,levar,indicativo,vós,pretérito perfeito
leváveis,levar,indicativo,vós,pretérito imperfeito
levam,levar,indicativo,eles/elas,presente
levaram,levar,indicativo,eles/elas,pretérito perfeito
levavam,levar,indicativo,eles/elas,pretérito imperfeito
levara,levar,indicativo,eu,pret. mais-que-perfeito
levarei,levar,indicativo,eu,futuro
levaria,levar,indicativo,eu,condicional
levaras,levar,indicativo,tu,pret. mais-que-perfeito
levarás,levar,indicativo,tu,futuro
levarias,levar,indicativo,tu,condicional
levara,levar,indicativo,ele/ela,pret. mais-que-perfeito
levará,levar,indicativo,ele/ela,futuro
levaria,levar,indicativo,ele/ela,condicional
leváramos,levar,indicativo,nós,pret. mais-que-perfeito
levaremos,levar,indicativo,nós,futuro
levaríamos,levar,indicativo,nós,condicional
leváreis,levar,indicativo,vós,pret. mais-que-perfeito
levareis,levar,indicativo,vós,futuro
levaríeis,levar,indicativo,vós,condicional
levaram,levar,indicativo,eles/elas,pret. mais-que-perfeito
levarão,levar,indicativo,eles/elas,futuro
levariam,levar,indicativo,eles/elas,condicional
começo,começar,indicativo,eu,presente
comecei,começar,indicativo,eu,pretérito perfeito
começava,começar,indicativo,eu,pretérito imperfeito
começas,começar,indicativo,tu,presente
começaste,começar,indicativo,tu,pretérito perfeito
começavas,começar,indicativo,tu,pretérito imperfeito
começa,começar,indicativo,ele/ela,presente
começou,começar,indicativo,ele/ela,pretérito perfeito
começava,começar,indicativo,ele/ela,pretérito imperfeito
começamos,começar,indicativo,nós,presente
começámos / começamos,começar,indicativo,nós,pretérito perfeito
começávamos,começar,indicativo,nós,pretérito imperfeito
começais,começar,indicativo,vós,presente
começastes,começar,indicativo,vós,pretérito perfeito
começáveis,começar,indicativo,vós,pretérito imperfeito
começam,começar,indicativo,eles/elas,presente
começaram,começar,indicativo,eles/elas,pretérito perfeito
começavam,começar,indicativo,eles/elas,pretérito imperfeito
começara,começar,indicativo,eu,pret. mais-que-perfeito
começarei,começar,indicativo,eu,futuro
começaria,começar,indicativo,eu,condicional
começaras,começar,indicativo,tu,pret. mais-que-perfeito
começarás,começar,indicativo,tu,futuro
começarias,começar,indicativo,tu,condicional
começara,começar,indicativo,ele/ela,pret. mais-que-perfeito
começará,começar,indicativo,ele/ela,futuro
começaria,começar,indicativo,ele/ela,condicional
começáramos,começar,indicativo,nós,pret. mais-que-perfeito
começaremos,começar,indicativo,nós,futuro
começaríamos,começar,indicativo,nós,condicional
começáreis,começar,indicativo,vós,pret. mais-que-perfeito
começareis,começar,indicativo,vós,futuro
começaríeis,começar,indicativo,vós,condicional
começaram,começar,indicativo,eles/elas,pret. mais-que-perfeito
começarão,começar,indicativo,eles/elas,futuro
começariam,começar,indicativo,eles/elas,condicional
parto,partir,indicativo,eu,presente
parti,partir,indicativo,eu,pretérito perfeito
partia,partir,indicativo,eu,pretérito imperfeito
partes,partir,indicativo,tu,presente
partiste,partir,indicativo,tu,pretérito perfeito
partias,partir,indicativo,tu,pretérito imperfeito
parte,partir,indicativo,ele/ela,presente
partiu,partir,indicativo,ele/ela,pretérito perfeito
partia,partir,indicativo,ele/ela,pretérito imperfeito
partimos,partir,indicativo,nós,presente
partimos,partir,indicativo,nós,pretérito perfeito
partíamos,partir,indicativo,nós,pretérito imperfeito
partis,partir,indicativo,vós,presente
partistes,partir,indicativo,vós,pretérito perfeito
partíeis,partir,indicativo,vós,pretérito imperfeito
partem,partir,indicativo,eles/elas,presente
partiram,partir,indicativo,eles/elas,pretérito perfeito
partiam,partir,indicativo,eles/elas,pretérito imperfeito
partira,partir,indicativo,eu,pret. mais-que-perfeito
partirei,partir,indicativo,eu,futuro
partiria,partir,indicativo,eu,condicional
partiras,partir,indicativo,tu,pret. mais-que-perfeito
partirás,partir,indicativo,tu,futuro
partirias,partir,indicativo,tu,condicional
partira,partir,indicativo,ele/ela,pret. mais-que-perfeito
partirá,partir,indicativo,ele/ela,futuro
partiria,partir,indicativo,ele/ela,condicional
partíramos,partir,indicativo,nós,pret. mais-que-perfeito
partiremos,partir,indicativo,nós,futuro
partiríamos,partir,indicativo,nós,condicional
partíreis,partir,indicativo,vós,pret. mais-que-perfeito
partireis,partir,indicativo,vós,futuro
partiríeis,partir,indicativo,vós,condicional
partiram,partir,indicativo,eles/elas,pret. mais-que-perfeito
partirão,partir,indicativo,eles/elas,futuro
partiriam,partir,indicativo,eles/elas,condicional
penso,pensar,indicativo,eu,presente
pensei,pensar,indicativo,eu,pretérito perfeito
pensava,pensar,indicativo,eu,pretérito imperfeito
pensas,pensar,indicativo,tu,presente
pensaste,pensar,indicativo,tu,pretérito perfeito
pensavas,pensar,indicativo,tu,pretérito imperfeito
pensa,pensar,indicativo,ele/ela,presente
pensou,pensar,indicativo,ele/ela,pretérito perfeito
pensava,pensar,indicativo,ele/ela,pretérito imperfeito
pensamos,pensar,indicativo,nós,presente
pensámos / pensamos,pensar,indicativo,nós,pretérito perfeito
pensávamos,pensar,indicativo,nós,pretérito imperfeito
pensais,pensar,indicativo,vós,presente
pensastes,pensar,indicativo,vós,pretérito perfeito
pensáveis,pensar,indicativo,vós,pretérito imperfeito
pensam,pensar,indicativo,eles/elas,presente
pensaram,pensar,indicativo,eles/elas,pretérito perfeito
pensavam,pensar,indicativo,eles/elas,pretérito imperfeito
pensara,pensar,indicativo,eu,pret. mais-que-perfeito
pensarei,pensar,indicativo,eu,futuro
pensaria,pensar,indicativo,eu,condicional
pensaras,pensar,indicativo,tu,pret. mais-que-perfeito
pensarás,pensar,indicativo,tu,futuro
pensarias,pensar,indicativo,tu,condicional
pensara,pensar,indicativo,ele/ela,pret. mais-que-perfeito
pensará,pensar,indicativo,ele/ela,futuro
pensaria,pensar,indicativo,ele/ela,condicional
pensáramos,pensar,indicativo,nós,pret. mais-que-perfeito
pensaremos,pensar,indicativo,nós,futuro
pensaríamos,pensar,indicativo,nós,condicional
pensáreis,pensar,indicativo,vós,pret. mais-que-perfeito
pensareis,pensar,indicativo,vós,futuro
pensaríeis,pensar,indicativo,vós,condicional
pensaram,pensar,indicativo,eles/elas,pret. mais-que-perfeito
pensarão,pensar,indicativo,eles/elas,futuro
pensariam,pensar,indicativo,eles/elas,condicional
pareço,parecer,indicativo,eu,presente
pareci,parecer,indicativo,eu,pretérito perfeito
parecia,parecer,indicativo,eu,pretérito imperfeito
pareces,parecer,indicativo,tu,presente
pareceste,parecer,indicativo,tu,pretérito perfeito
parecias,parecer,indicativo,tu,pretérito imperfeito
parece,parecer,indicativo,ele/ela,presente
pareceu,parecer,indicativo,ele/ela,pretérito perfeito
parecia,parecer,indicativo,ele/ela,pretérito imperfeito
parecemos,parecer,indicativo,nós,presente
parecemos,parecer,indicativo,nós,pretérito perfeito
parecíamos,parecer,indicativo,nós,pretérito imperfeito
pareceis,parecer,indicativo,vós,presente
parecestes,parecer,indicativo,vós,pretérito perfeito
parecíeis,parecer,indicativo,vós,pretérito imperfeito
parecem,parecer,indicativo,eles/elas,presente
pareceram,parecer,indicativo,eles/elas,pretérito perfeito
pareciam,parecer,indicativo,eles/elas,pretérito imperfeito
parecera,parecer,indicativo,eu,pret. mais-que-perfeito
parecerei,parecer,indicativo,eu,futuro
pareceria,parecer,indicativo,eu,condicional
pareceras,parecer,indicativo,tu,pret. mais-que-perfeito
parecerás,parecer,indicativo,tu,futuro
parecerias,parecer,indicativo,tu,condicional
parecera,parecer,indicativo,ele/ela,pret. mais-que-perfeito
parecerá,parecer,indicativo,ele/ela,futuro
pareceria,parecer,indicativo,ele/ela,condicional
parecêramos,parecer,indicativo,nós,pret. mais-que-perfeito
pareceremos,parecer,indicativo,nós,futuro
pareceríamos,parecer,indicativo,nós,condicional
parecêreis,parecer,indicativo,vós,pret. mais-que-perfeito
parecereis,parecer,indicativo,vós,futuro
pareceríeis,parecer,indicativo,vós,condicional
pareceram,parecer,indicativo,eles/elas,pret. mais-que-perfeito
parecerão,parecer,indicativo,eles/elas,futuro
pareceriam,parecer,indicativo,eles/elas,condicional
apresento,apresentar,indicativo,eu,presente
apresentei,apresentar,indicativo,eu,pretérito perfeito
apresentava,apresentar,indicativo,eu,pretérito imperfeito
apresentas,apresentar,indicativo,tu,presente
apresentaste,apresentar,indicativo,tu,pretérito perfeito
apresentavas,apresentar,indicativo,tu,pretérito imperfeito
apresenta,apresentar,indicativo,ele/ela,presente
apresentou,apresentar,indicativo,ele/ela,pretérito perfeito
apresentava,apresentar,indicativo,ele/ela,pretérito imperfeito
apresentamos,apresentar,indicativo,nós,presente
apresentámos / apresentamos,apresentar,indicativo,nós,pretérito perfeito
apresentávamos,apresentar,indicativo,nós,pretérito imperfeito
apresentais,apresentar,indicativo,vós,presente
apresentastes,apresentar,indicativo,vós,pretérito perfeito
apresentáveis,apresentar,indicativo,vós,pretérito imperfeito
apresentam,apresentar,indicativo,eles/elas,presente
apresentaram,apresentar,indicativo,eles/elas,pretérito perfeito
apresentavam,apresentar,indicativo,eles/elas,pretérito imperfeito
apresentara,apresentar,indicativo,eu,pret. mais-que-perfeito
apresentarei,apresentar,indicativo,eu,futuro
apresentaria,apresentar,indicativo,eu,condicional
apresentaras,apresentar,indicativo,tu,pret. mais-que-perfeito
apresentarás,apresentar,indicativo,tu,futuro
apresentarias,apresentar,indicativo,tu,condicional
apresentara,apresentar,indicativo,ele/ela,pret. mais-que-perfeito
apresentará,apresentar,indicativo,ele/ela,futuro
apresentaria,apresentar,indicativo,ele/ela,condicional
apresentáramos,apresentar,indicativo,nós,pret. mais-que-perfeito
apresentaremos,apresentar,indicativo,nós,futuro
apresentaríamos,apresentar,indicativo,nós,condicional
apresentáreis,apresentar,indicativo,vós,pret. mais-que-perfeito
apresentareis,apresentar,indicativo,vós,futuro
apresentaríeis,apresentar,indicativo,vós,condicional
apresentaram,apresentar,indicativo,eles/elas,pret. mais-que-perfeito
apresentarão,apresentar,indicativo,eles/elas,futuro
apresentariam,apresentar,indicativo,eles/elas,condicional
olho,olhar,indicativo,eu,presente
olhei,olhar,indicativo,eu,pretérito perfeito
olhava,olhar,indicativo,eu,pretérito imperfeito
olhas,olhar,indicativo,tu,presente
olhaste,olhar,indicativo,tu,pretérito perfeito
olhavas,olhar,indicativo,tu,pretérito imperfeito
olha,olhar,indicativo,ele/ela,presente
olhou,olhar,indicativo,ele/ela,pretérito perfeito
olhava,olhar,indicativo,ele/ela,pretérito imperfeito
olhamos,olhar,indicativo,nós,presente
olhámos / olhamos,olhar,indicativo,nós,pretérito perfeito
olhávamos,olhar,indicativo,nós,pretérito imperfeito
olhais,olhar,indicativo,vós,presente
olhastes,olhar,indicativo,vós,pretérito perfeito
olháveis,olhar,indicativo,vós,pretérito imperfeito
olham,olhar,indicativo,eles/elas,presente
olharam,olhar,indicativo,eles/elas,pretérito perfeito
olhavam,olhar,indicativo,eles/elas,pretérito imperfeito
olhara,olhar,indicativo,eu,pret. mais-que-perfeito
olharei,olhar,indicativo,eu,futuro
olharia,olhar,indicativo,eu,condicional
olharas,olhar,indicativo,tu,pret. mais-que-perfeito
olharás,olhar,indicativo,tu,futuro
olharias,olhar,indicativo,tu,condicional
olhara,olhar,indicativo,ele/ela,pret. mais-que-perfeito
olhará,olhar,indicativo,ele/ela,futuro
olharia,olhar,indicativo,ele/ela,condicional
olháramos,olhar,indicativo,nós,pret. mais-que-perfeito
olharemos,olhar,indicativo,nós,futuro
olharíamos,olhar,indicativo,nós,condicional
olháreis,olhar,indicativo,vós,pret. mais-que-perfeito
olhareis,olhar,indicativo,vós,futuro
olharíeis,olhar,indicativo,vós,condicional
olharam,olhar,indicativo,eles/elas,pret. mais-que-perfeito
olharão,olhar,indicativo,eles/elas,futuro
olhariam,olhar,indicativo,eles/elas,condicional
torno,tornar,indicativo,eu,presente
tornei,tornar,indicativo,eu,pretérito perfeito
tornava,tornar,indicativo,eu,pretérito imperfeito
tornas,tornar,indicativo,tu,presente
tornaste,tornar,indicativo,tu,pretérito perfeito
tornavas,tornar,indicativo,tu,pretérito imperfeito
torna,tornar,indicativo,ele/ela,presente
tornou,tornar,indicativo,ele/ela,pretérito perfeito
tornava,tornar,indicativo,ele/ela,pretérito imperfeito
tornamos,tornar,indicativo,nós,presente
tornámos / tornamos,tornar,indicativo,nós,pretérito perfeito
tornávamos,tornar,indicativo,nós,pretérito imperfeito
tornais,tornar,indicativo,vós,presente
tornastes,tornar,indicativo,vós,pretérito perfeito
tornáveis,tornar,indicativo,vós,pretérito imperfeito
tornam,tornar,indicativo,eles/elas,presente
tornaram,tornar,indicativo,eles/elas,pretérito perfeito
tornavam,tornar,indicativo,eles/elas,pretérito imperfeito
tornara,tornar,indicativo,eu,pret. mais-que-perfeito
tornarei,tornar,indicativo,eu,futuro
tornaria,tornar,indicativo,eu,condicional
tornaras,tornar,indicativo,tu,pret. mais-que-perfeito
tornarás,tornar,indicativo,tu,futuro
tornarias,tornar,indicativo,tu,condicional
tornara,tornar,indicativo,ele/ela,pret. mais-que-perfeito
tornará,tornar,indicativo,ele/ela,futuro
tornaria,tornar,indicativo,ele/ela,condicional
tornáramos,tornar,indicativo,nós,pret. mais-que-perfeito
tornaremos,tornar,indicativo,nós,futuro
tornaríamos,tornar,indicativo,nós,condicional
tornáreis,tornar,indicativo,vós,pret. mais-que-perfeito
tornareis,tornar,indicativo,vós,futuro
tornaríeis,tornar,indicativo,vós,condicional
tornaram,tornar,indicativo,eles/elas,pret. mais-que-perfeito
tornarão,tornar,indicativo,eles/elas,futuro
tornariam,tornar,indicativo,eles/elas,condicional
saio,sair,indicativo,eu,presente
saí,sair,indicativo,eu,pretérito perfeito
saía,sair,indicativo,eu,pretérito imperfeito
sais,sair,indicativo,tu,presente
saíste,sair,indicativo,tu,pretérito perfeito
saías,sair,indicativo,tu,pretérito imperfeito
sai,sair,indicativo,ele/ela,presente
saiu,sair,indicativo,ele/ela,pretérito perfeito
saía,sair,indicativo,ele/ela,pretérito imperfeito
saímos,sair,indicativo,nós,presente
saímos,sair,indicativo,nós,pretérito perfeito
saíamos,sair,indicativo,nós,pretérito imperfeito
saís,sair,indicativo,vós,presente
saístes,sair,indicativo,vós,pretérito perfeito
saíeis,sair,indicativo,vós,pretérito imperfeito
saem,sair,indicativo,eles/elas,presente
saíram,sair,indicativo,eles/elas,pretérito perfeito
saíam,sair,indicativo,eles/elas,pretérito imperfeito
saíra,sair,indicativo,eu,pret. mais-que-perfeito
sairei,sair,indicativo,eu,futuro
sairia,sair,indicativo,eu,condicional
saíras,sair,indicativo,tu,pret. mais-que-perfeito
sairás,sair,indicativo,tu,futuro
sairias,sair,indicativo,tu,condicional
saíra,sair,indicativo,ele/ela,pret. mais-que-perfeito
sairá,sair,indicativo,ele/ela,futuro
sairia,sair,indicativo,ele/ela,condicional
saíramos,sair,indicativo,nós,pret. mais-que-perfeito
sairemos,sair,indicativo,nós,futuro
sairíamos,sair,indicativo,nós,condicional
saíreis,sair,indicativo,vós,pret. mais-que-perfeito
saireis,sair,indicativo,vós,futuro
sairíeis,sair,indicativo,vós,condicional
saíram,sair,indicativo,eles/elas,pret. mais-que-perfeito
sairão,sair,indicativo,eles/elas,futuro
sairiam,sair,indicativo,eles/elas,condicional
volto,voltar,indicativo,eu,presente
voltei,voltar,indicativo,eu,pretérito perfeito
voltava,voltar,indicativo,eu,pretérito imperfeito
voltas,voltar,indicativo,tu,presente
voltaste,voltar,indicativo,tu,pretérito perfeito
voltavas,voltar,indicativo,tu,pretérito imperfeito
volta,voltar,indicativo,ele/ela,presente
voltou,voltar,indicativo,ele/ela,pretérito perfeito
voltava,voltar,indicativo,ele/ela,pretérito imperfeito
voltamos,voltar,indicativo,nós,presente
voltámos / voltamos,voltar,indicativo,nós,pretérito perfeito
voltávamos,voltar,indicativo,nós,pretérito imperfeito
voltais,voltar,indicativo,vós,presente
voltastes,voltar,indicativo,vós,pretérito perfeito
voltáveis,voltar,indicativo,vós,pretérito imperfeito
voltam,voltar,indicativo,eles/elas,presente
voltaram,voltar,indicativo,eles/elas,pretérito perfeito
voltavam,voltar,indicativo,eles/elas,pretérito imperfeito
voltara,voltar,indicativo,eu,pret. mais-que-perfeito
voltarei,voltar,indicativo,eu,futuro
voltaria,voltar,indicativo,eu,condicional
voltaras,voltar,indicativo,tu,pret. mais-que-perfeito
voltarás,voltar,indicativo,tu,futuro
voltarias,voltar,indicativo,tu,condicional
voltara,voltar,indicativo,ele/ela,pret. mais-que-perfeito
voltará,voltar,indicativo,ele/ela,futuro
voltaria,voltar,indicativo,ele/ela,condicional
voltáramos,voltar,indicativo,nós,pret. mais-que-perfeito
voltaremos,voltar,indicativo,nós,futuro
voltaríamos,voltar,indicativo,nós,condicional
voltáreis,voltar,indicativo,vós,pret. mais-que-perfeito
voltareis,voltar,indicativo,vós,futuro
voltaríeis,voltar,indicativo,vós,condicional
voltaram,voltar,indicativo,eles/elas,pret. mais-que-perfeito
voltarão,voltar,indicativo,eles/elas,futuro
voltariam,voltar,indicativo,eles/elas,condicional
consigo,conseguir,indicativo,eu,presente
consegui,conseguir,indicativo,eu,pretérito perfeito
conseguia,conseguir,indicativo,eu,pretérito imperfeito
consegues,conseguir,indicativo,tu,presente
conseguiste,conseguir,indicativo,tu,pretérito perfeito
conseguias,conseguir,indicativo,tu,pretérito imperfeito
consegue,conseguir,indicativo,ele/ela,presente
conseguiu,conseguir,indicativo,ele/ela,pretérito perfeito
conseguia,conseguir,indicativo,ele/ela,pretérito imperfeito
conseguimos,conseguir,indicativo,nós,presente
conseguimos,conseguir,indicativo,nós,pretérito perfeito
conseguíamos,conseguir,indicativo,nós,pretérito imperfeito
conseguis,conseguir,indicativo,vós,presente
conseguistes,conseguir,indicativo,vós,pretérito perfeito
conseguíeis,conseguir,indicativo,vós,pretérito imperfeito
conseguem,conseguir,indicativo,eles/elas,presente
conseguiram,conseguir,indicativo,eles/elas,pretérito perfeito
conseguiam,conseguir,indicativo,eles/elas,pretérito imperfeito
conseguira,conseguir,indicativo,eu,pret. mais-que-perfeito
conseguirei,conseguir,indicativo,eu,futuro
conseguiria,conseguir,indicativo,eu,condicional
conseguiras,conseguir,indicativo,tu,pret. mais-que-perfeito
conseguirás,conseguir,indicativo,tu,futuro
conseguirias,conseguir,indicativo,tu,condicional
conseguira,conseguir,indicativo,ele/ela,pret. mais-que-perfeito
conseguirá,conseguir,indicativo,ele/ela,futuro
conseguiria,conseguir,indicativo,ele/ela,condicional
conseguíramos,conseguir,indicativo,nós,pret. mais-que-perfeito
conseguiremos,conseguir,indicativo,nós,futuro
conseguiríamos,conseguir,indicativo,nós,condicional
conseguíreis,conseguir,indicativo,vós,pret. mais-que-perfeito
conseguireis,conseguir,indicativo,vós,futuro
conseguiríeis,conseguir,indicativo,vós,condicional
conseguiram,conseguir,indicativo,eles/elas,pret. mais-que-perfeito
conseguirão,conseguir,indicativo,eles/elas,futuro
conseguiriam,conseguir,indicativo,eles/elas,condicional
acho,achar,indicativo,eu,presente
achei,achar,indicativo,eu,pretérito perfeito
achava,achar,indicativo,eu,pretérito imperfeito
achas,achar,indicativo,tu,presente
achaste,achar,indicativo,tu,pretérito perfeito
achavas,achar,indicativo,tu,pretérito imperfeito
acha,achar,indicativo,ele/ela,presente
achou,achar,indicativo,ele/ela,pretérito perfeito
achava,achar,indicativo,ele/ela,pretérito imperfeito
achamos,achar,indicativo,nós,presente
achámos / achamos,achar,indicativo,nós,pretérito perfeito
achávamos,achar,indicativo,nós,pretérito imperfeito
achais,achar,indicativo,vós,presente
achastes,achar,indicativo,vós,pretérito perfeito
acháveis,achar,indicativo,vós,pretérito imperfeito
acham,achar,indicativo,eles/elas,presente
acharam,achar,indicativo,eles/elas,pretérito perfeito
achavam,achar,indicativo,eles/elas,pretérito imperfeito
achara,achar,indicativo,eu,pret. mais-que-perfeito
acharei,achar,indicativo,eu,futuro
acharia,achar,indicativo,eu,condicional
acharas,achar,indicativo,tu,pret. mais-que-perfeito
acharás,achar,indicativo,tu,futuro
acharias,achar,indicativo,tu,condicional
achara,achar,indicativo,ele/ela,pret. mais-que-perfeito
achará,achar,indicativo,ele/ela,futuro
acharia,achar,indicativo,ele/ela,condicional
acháramos,achar,indicativo,nós,pret. mais-que-perfeito
acharemos,achar,indicativo,nós,futuro
acharíamos,achar,indicativo,nós,condicional
acháreis,achar,indicativo,vós,pret. mais-que-perfeito
achareis,achar,indicativo,vós,futuro
acharíeis,achar,indicativo,vós,condicional
acharam,achar,indicativo,eles/elas,pret. mais-que-perfeito
acharão,achar,indicativo,eles/elas,futuro
achariam,achar,indicativo,eles/elas,condicional
existo,existir,indicativo,eu,presente
existi,existir,indicativo,eu,pretérito perfeito
existia,existir,indicativo,eu,pretérito imperfeito
existes,existir,indicativo,tu,presente
exististe,existir,indicativo,tu,pretérito perfeito
existias,existir,indicativo,tu,pretérito imperfeito
existe,existir,indicativo,ele/ela,presente
existiu,existir,indicativo,ele/ela,pretérito perfeito
