conj,infinitive,mode,pess,time
espiáreis,espiar,indicativo,vós,pret. mais-que-perfeito
espiareis,espiar,indicativo,vós,futuro
espiaríeis,espiar,indicativo,vós,condicional
espiaram,espiar,indicativo,eles/elas,pret. mais-que-perfeito
espiarão,espiar,indicativo,eles/elas,futuro
espiariam,espiar,indicativo,eles/elas,condicional
espie,espiar,conjuntivo subjuntivo (br),eu,presente
espiasse,espiar,conjuntivo subjuntivo (br),eu,pretérito imperfeito
espiar,espiar,conjuntivo subjuntivo (br),eu,futuro
espies,espiar,conjuntivo subjuntivo (br),tu,presente
espiasses,espiar,conjuntivo subjuntivo (br),tu,pretérito imperfeito
espiares,espiar,conjuntivo subjuntivo (br),tu,futuro
espie,espiar,conjuntivo subjuntivo (br),ele/ela,presente
espiasse,espiar,conjuntivo subjuntivo (br),ele/ela,pretérito imperfeito
espiar,espiar,conjuntivo subjuntivo (br),ele/ela,futuro
espiemos,espiar,conjuntivo subjuntivo (br),nós,presente
espiássemos,espiar,conjuntivo subjuntivo (br),nós,pretérito imperfeito
espiarmos,espiar,conjuntivo subjuntivo (br),nós,futuro
espieis,espiar,conjuntivo subjuntivo (br),vós,presente
espiásseis,espiar,conjuntivo subjuntivo (br),vós,pretérito imperfeito
espiardes,espiar,conjuntivo subjuntivo (br),vós,futuro
espiem,espiar,conjuntivo subjuntivo (br),eles/elas,presente
espiassem,espiar,conjuntivo subjuntivo (br),eles/elas,pretérito imperfeito
espiarem,espiar,conjuntivo subjuntivo (br),eles/elas,futuro
espiar,espiar,imperativo,eu,infinitivo pessoal
espiares,espiar,imperativo,tu,infinitivo pessoal
espia,espiar,imperativo,tu,afirmativo
espies,espiar,imperativo,tu,negativo
espiar,espiar,imperativo,ele/ela,infinitivo pessoal
espie,espiar,imperativo,ele/ela,afirmativo
espie,espiar,imperativo,ele/ela,negativo
espiarmos,espiar,imperativo,nós,infinitivo pessoal
espiemos,espiar,imperativo,nós,afirmativo
espiemos,espiar,imperativo,nós,negativo
espiardes,espiar,imperativo,vós,infinitivo pessoal
espiai,espiar,imperativo,vós,afirmativo
espieis,espiar,imperativo,vós,negativo
espiarem,espiar,imperativo,eles/elas,infinitivo pessoal
espiem,espiar,imperativo,eles/elas,afirmativo
espiem,espiar,imperativo,eles/elas,negativo
arrecadando,arrecadar,gerundio,,
arrecadado,arrecadar,participio,,
arrecado,arrecadar,indicativo,eu,presente
arrecadei,arrecadar,indicativo,eu,pretérito perfeito
arrecadava,arrecadar,indicativo,eu,pretérito imperfeito
arrecadas,arrecadar,indicativo,tu,presente
arrecadaste,arrecadar,indicativo,tu,pretérito perfeito
arrecadavas,arrecadar,indicativo,tu,pretérito imperfeito
arrecada,arrecadar,indicativo,ele/ela,presente
arrecadou,arrecadar,indicativo,ele/ela,pretérito perfeito
arrecadava,arrecadar,indicativo,ele/ela,pretérito imperfeito
arrecadamos,arrecadar,indicativo,nós,presente
arrecadámos / arrecadamos,arrecadar,indicativo,nós,pretérito perfeito
arrecadávamos,arrecadar,indicativo,nós,pretérito imperfeito
arrecadais,arrecadar,indicativo,vós,presente
arrecadastes,arrecadar,indicativo,vós,pretérito perfeito
arrecadáveis,arrecadar,indicativo,vós,pretérito imperfeito
arrecadam,arrecadar,indicativo,eles/elas,presente
arrecadaram,arrecadar,indicativo,eles/elas,pretérito perfeito
arrecadavam,arrecadar,indicativo,eles/elas,pretérito imperfeito
arrecadara,arrecadar,indicativo,eu,pret. mais-que-perfeito
arrecadarei,arrecadar,indicativo,eu,futuro
arrecadaria,arrecadar,indicativo,eu,condicional
arrecadaras,arrecadar,indicativo,tu,pret. mais-que-perfeito
arrecadarás,arrecadar,indicativo,tu,futuro
arrecadarias,arrecadar,indicativo,tu,condicional
arrecadara,arrecadar,indicativo,ele/ela,pret. mais-que-perfeito
arrecadará,arrecadar,indicativo,ele/ela,futuro
arrecadaria,arrecadar,indicativo,ele/ela,condicional
arrecadáramos,arrecadar,indicativo,nós,pret. mais-que-perfeito
arrecadaremos,arrecadar,indicativo,nós,futuro
arrecadaríamos,arrecadar,indicativo,nós,condicional
arrecadáreis,arrecadar,indicativo,vós,pret. mais-que-perfeito
arrecadareis,arrecadar,indicativo,vós,futuro
arrecadaríeis,arrecadar,indicativo,vós,condicional
arrecadaram,arrecadar,indicativo,eles/elas,pret. mais-que-perfeito
arrecadarão,arrecadar,indicativo,eles/elas,futuro
arrecadariam,arrecadar,indicativo,eles/elas,condicional
arrecade,arrecadar,conjuntivo subjuntivo (br),eu,presente
arrecadasse,arrecadar,conjuntivo subjuntivo (br),eu,pretérito imperfeito
arrecadar,arrecadar,conjuntivo subjuntivo (br),eu,futuro
arrecades,arrecadar,conjuntivo subjuntivo (br),tu,presente
arrecadasses,arrecadar,conjuntivo subjuntivo (br),tu,pretérito imperfeito
arrecadares,arrecadar,conjuntivo subjuntivo (br),tu,futuro
arrecade,arrecadar,conjuntivo subjuntivo (br),ele/ela,presente
arrecadasse,arrecadar,conjuntivo subjuntivo (br),ele/ela,pretérito imperfeito
arrecadar,arrecadar,conjuntivo subjuntivo (br),ele/ela,futuro
arrecademos,arrecadar,conjuntivo subjuntivo (br),nós,presente
arrecadássemos,arrecadar,conjuntivo subjuntivo (br),nós,pretérito imperfeito
arrecadarmos,arrecadar,conjuntivo subjuntivo (br),nós,futuro
arrecadeis,arrecadar,conjuntivo subjuntivo (br),vós,presente
arrecadásseis,arrecadar,conjuntivo subjuntivo (br),vós,pretérito imperfeito
arrecadardes,arrecadar,conjuntivo subjuntivo (br),vós,futuro
arrecadem,arrecadar,conjuntivo subjuntivo (br),eles/elas,presente
arrecadassem,arrecadar,conjuntivo subjuntivo (br),eles/elas,pretérito imperfeito
arrecadarem,arrecadar,conjuntivo subjuntivo (br),eles/elas,futuro
arrecadar,arrecadar,imperativo,eu,infinitivo pessoal
arrecadares,arrecadar,imperativo,tu,infinitivo pessoal
arrecada,arrecadar,imperativo,tu,afirmativo
arrecades,arrecadar,imperativo,tu,negativo
arrecadar,arrecadar,imperativo,ele/ela,infinitivo pessoal
arrecade,arrecadar,imperativo,ele/ela,afirmativo
arrecade,arrecadar,imperativo,ele/ela,negativo
arrecadarmos,arrecadar,imperativo,nós,infinitivo pessoal
arrecademos,arrecadar,imperativo,nós,afirmativo
arrecademos,arrecadar,imperativo,nós,negativo
arrecadardes,arrecadar,imperativo,vós,infinitivo pessoal
arrecadai,arrecadar,imperativo,vós,afirmativo
arrecadeis,arrecadar,imperativo,vós,negativo
arrecadarem,arrecadar,imperativo,eles/elas,infinitivo pessoal
arrecadem,arrecadar,imperativo,eles/elas,afirmativo
arrecadem,arrecadar,imperativo,eles/elas,negativo
vingando,vingar,gerundio,,
vingado,vingar,participio,,
vingo,vingar,indicativo,eu,presente
vinguei,vingar,indicativo,eu,pretérito perfeito
vingava,vingar,indicativo,eu,pretérito imperfeito
vingas,vingar,indicativo,tu,presente
vingaste,vingar,indicativo,tu,pretérito perfeito
vingavas,vingar,indicativo,tu,pretérito imperfeito
vinga,vingar,indicativo,ele/ela,presente
vingou,vingar,indicativo,ele/ela,pretérito perfeito
vingava,vingar,indicativo,ele/ela,pretérito imperfeito
vingamos,vingar,indicativo,nós,presente
vingámos / vingamos,vingar,indicativo,nós,pretérito perfeito
vingávamos,vingar,indicativo,nós,pretérito imperfeito
vingais,vingar,indicativo,vós,presente
vingastes,vingar,indicativo,vós,pretérito perfeito
vingáveis,vingar,indicativo,vós,pretérito imperfeito
vingam,vingar,indicativo,eles/elas,presente
vingaram,vingar,indicativo,eles/elas,pretérito perfeito
vingavam,vingar,indicativo,eles/elas,pretérito imperfeito
vingara,vingar,indicativo,eu,pret. mais-que-perfeito
vingarei,vingar,indicativo,eu,futuro
vingaria,vingar,indicativo,eu,condicional
vingaras,vingar,indicativo,tu,pret. mais-que-perfeito
vingarás,vingar,indicativo,tu,futuro
vingarias,vingar,indicativo,tu,condicional
vingara,vingar,indicativo,ele/ela,pret. mais-que-perfeito
vingará,vingar,indicativo,ele/ela,futuro
vingaria,vingar,indicativo,ele/ela,condicional
vingáramos,vingar,indicativo,nós,pret. mais-que-perfeito
vingaremos,vingar,indicativo,nós,futuro
vingaríamos,vingar,indicativo,nós,condicional
vingáreis,vingar,indicativo,vós,pret. mais-que-perfeito
vingareis,vingar,indicativo,vós,futuro
vingaríeis,vingar,indicativo,vós,condicional
vingaram,vingar,indicativo,eles/elas,pret. mais-que-perfeito
vingarão,vingar,indicativo,eles/elas,futuro
vingariam,vingar,indicativo,eles/elas,condicional
vingue,vingar,conjuntivo subjuntivo (br),eu,presente
vingasse,vingar,conjuntivo subjuntivo (br),eu,pretérito imperfeito
vingar,vingar,conjuntivo subjuntivo (br),eu,futuro
vingues,vingar,conjuntivo subjuntivo (br),tu,presente
vingasses,vingar,conjuntivo subjuntivo (br),tu,pretérito imperfeito
vingares,vingar,conjuntivo subjuntivo (br),tu,futuro
vingue,vingar,conjuntivo subjuntivo (br),ele/ela,presente
vingasse,vingar,conjuntivo subjuntivo (br),ele/ela,pretérito imperfeito
vingar,vingar,conjuntivo subjuntivo (br),ele/ela,futuro
vinguemos,vingar,conjuntivo subjuntivo (br),nós,presente
vingássemos,vingar,conjuntivo subjuntivo (br),nós,pretérito imperfeito
vingarmos,vingar,conjuntivo subjuntivo (br),nós,futuro
vingueis,vingar,conjuntivo subjuntivo (br),vós,presente
vingásseis,vingar,conjuntivo subjuntivo (br),vós,pretérito imperfeito
vingardes,vingar,conjuntivo subjuntivo (br),vós,futuro
vinguem,vingar,conjuntivo subjuntivo (br),eles/elas,presente
vingassem,vingar,conjuntivo subjuntivo (br),eles/elas,pretérito imperfeito
vingarem,vingar,conjuntivo subjuntivo (br),eles/elas,futuro
vingar,vingar,imperativo,eu,infinitivo pessoal
vingares,vingar,imperativo,tu,infinitivo pessoal
vinga,vingar,imperativo,tu,afirmativo
vingues,vingar,imperativo,tu,negativo
vingar,vingar,imperativo,ele/ela,infinitivo pessoal
vingue,vingar,imperativo,ele/ela,afirmativo
vingue,vingar,imperativo,ele/ela,negativo
vingarmos,vingar,imperativo,nós,infinitivo pessoal
vinguemos,vingar,imperativo,nós,afirmativo
vinguemos,vingar,imperativo,nós,negativo
vingardes,vingar,imperativo,vós,infinitivo pessoal
vingai,vingar,imperativo,vós,afirmativo
vingueis,vingar,imperativo,vós,negativo
vingarem,vingar,imperativo,eles/elas,infinitivo pessoal
vinguem,vingar,imperativo,eles/elas,afirmativo
vinguem,vingar,imperativo,eles/elas,negativo
bradando,bradar,gerundio,,
bradado,bradar,participio,,
brado,bradar,indicativo,eu,presente
bradei,bradar,indicativo,eu,pretérito perfeito
bradava,bradar,indicativo,eu,pretérito imperfeito
bradas,bradar,indicativo,tu,presente
bradaste,bradar,indicativo,tu,pretérito perfeito
bradavas,bradar,indicativo,tu,pretérito imperfeito
brada,bradar,indicativo,ele/ela,presente
bradou,bradar,indicativo,ele/ela,pretérito perfeito
bradava,bradar,indicativo,ele/ela,pretérito imperfeito
bradamos,bradar,indicativo,nós,presente
bradámos / bradamos,bradar,indicativo,nós,pretérito perfeito
bradávamos,bradar,indicativo,nós,pretérito imperfeito
bradais,bradar,indicativo,vós,presente
bradastes,bradar,indicativo,vós,pretérito perfeito
bradáveis,bradar,indicativo,vós,pretérito imperfeito
bradam,bradar,indicativo,eles/elas,presente
bradaram,bradar,indicativo,eles/elas,pretérito perfeito
bradavam,bradar,indicativo,eles/elas,pretérito imperfeito
bradara,bradar,indicativo,eu,pret. mais-que-perfeito
bradarei,bradar,indicativo,eu,futuro
bradaria,bradar,indicativo,eu,condicional
bradaras,bradar,indicativo,tu,pret. mais-que-perfeito
bradarás,bradar,indicativo,tu,futuro
bradarias,bradar,indicativo,tu,condicional
bradara,bradar,indicativo,ele/ela,pret. mais-que-perfeito
bradará,bradar,indicativo,ele/ela,futuro
bradaria,bradar,indicativo,ele/ela,condicional
bradáramos,bradar,indicativo,nós,pret. mais-que-perfeito
bradaremos,bradar,indicativo,nós,futuro
bradaríamos,bradar,indicativo,nós,condicional
bradáreis,bradar,indicativo,vós,pret. mais-que-perfeito
bradareis,bradar,indicativo,vós,futuro
bradaríeis,bradar,indicativo,vós,condicional
bradaram,bradar,indicativo,eles/elas,pret. mais-que-perfeito
bradarão,bradar,indicativo,eles/elas,futuro
bradariam,bradar,indicativo,eles/elas,condicional
brade,bradar,conjuntivo subjuntivo (br),eu,presente
bradasse,bradar,conjuntivo subjuntivo (br),eu,pretérito imperfeito
bradar,bradar,conjuntivo subjuntivo (br),eu,futuro
brades,bradar,conjuntivo subjuntivo (br),tu,presente
bradasses,bradar,conjuntivo subjuntivo (br),tu,pretérito imperfeito
bradares,bradar,conjuntivo subjuntivo (br),tu,futuro
brade,bradar,conjuntivo subjuntivo (br),ele/ela,presente
bradasse,bradar,conjuntivo subjuntivo (br),ele/ela,pretérito imperfeito
bradar,bradar,conjuntivo subjuntivo (br),ele/ela,futuro
brademos,bradar,conjuntivo subjuntivo (br),nós,presente
bradássemos,bradar,conjuntivo subjuntivo (br),nós,pretérito imperfeito
bradarmos,bradar,conjuntivo subjuntivo (br),nós,futuro
bradeis,bradar,conjuntivo subjuntivo (br),vós,presente
bradásseis,bradar,conjuntivo subjuntivo (br),vós,pretérito imperfeito
bradardes,bradar,conjuntivo subjuntivo (br),vós,futuro
bradem,bradar,conjuntivo subjuntivo (br),eles/elas,presente
bradassem,bradar,conjuntivo subjuntivo (br),eles/elas,pretérito imperfeito
bradarem,bradar,conjuntivo subjuntivo (br),eles/elas,futuro
bradar,bradar,imperativo,eu,infinitivo pessoal
bradares,bradar,imperativo,tu,infinitivo pessoal
brada,bradar,imperativo,tu,afirmativo
brades,bradar,imperativo,tu,negativo
bradar,bradar,imperativo,ele/ela,infinitivo pessoal
brade,bradar,imperativo,ele/ela,afirmativo
brade,bradar,imperativo,ele/ela,negativo
bradarmos,bradar,imperativo,nós,infinitivo pessoal
brademos,bradar,imperativo,nós,afirmativo
brademos,bradar,imperativo,nós,negativo
bradardes,bradar,imperativo,vós,infinitivo pessoal
bradai,bradar,imperativo,vós,afirmativo
bradeis,bradar,imperativo,vós,negativo
bradarem,bradar,imperativo,eles/elas,infinitivo pessoal
bradem,bradar,imperativo,eles/elas,afirmativo
bradem,bradar,imperativo,eles/elas,negativo
desligando,desligar,gerundio,,
desligado,desligar,participio,,
desligo,desligar,indicativo,eu,presente
desliguei,desligar,indicativo,eu,pretérito perfeito
desligava,desligar,indicativo,eu,pretérito imperfeito
desligas,desligar,indicativo,tu,presente
desligaste,desligar,indicativo,tu,pretérito perfeito
desligavas,desligar,indicativo,tu,pretérito imperfeito
desliga,desligar,indicativo,ele/ela,presente
desligou,desligar,indicativo,ele/ela,pretérito perfeito
desligava,desligar,indicativo,ele/ela,pretérito imperfeito
desligamos,desligar,indicativo,nós,presente
desligámos / desligamos,desligar,indicativo,nós,pretérito perfeito
desligávamos,desligar,indicativo,nós,pretérito imperfeito
desligais,desligar,indicativo,vós,presente
desligastes,desligar,indicativo,vós,pretérito perfeito
desligáveis,desligar,indicativo,vós,pretérito imperfeito
desligam,desligar,indicativo,eles/elas,presente
desligaram,desligar,indicativo,eles/elas,pretérito perfeito
desligavam,desligar,indicativo,eles/elas,pretérito imperfeito
desligara,desligar,indicativo,eu,pret. mais-que-perfeito
desligarei,desligar,indicativo,eu,futuro
desligaria,desligar,indicativo,eu,condicional
desligaras,desligar,indicativo,tu,pret. mais-que-perfeito
desligarás,desligar,indicativo,tu,futuro
desligarias,desligar,indicativo,tu,condicional
desligara,desligar,indicativo,ele/ela,pret. mais-que-perfeito
desligará,desligar,indicativo,ele/ela,futuro
desligaria,desligar,indicativo,ele/ela,condicional
desligáramos,desligar,indicativo,nós,pret. mais-que-perfeito
desligaremos,desligar,indicativo,nós,futuro
desligaríamos,desligar,indicativo,nós,condicional
desligáreis,desligar,indicativo,vós,pret. mais-que-perfeito
desligareis,desligar,indicativo,vós,futuro
desligaríeis,desligar,indicativo,vós,condicional
desligaram,desligar,indicativo,eles/elas,pret. mais-que-perfeito
desligarão,desligar,indicativo,eles/elas,futuro
desligariam,desligar,indicativo,eles/elas,condicional
desligue,desligar,conjuntivo subjuntivo (br),eu,presente
desligasse,desligar,conjuntivo subjuntivo (br),eu,pretérito imperfeito
desligar,desligar,conjuntivo subjuntivo (br),eu,futuro
desligues,desligar,conjuntivo subjuntivo (br),tu,presente
desligasses,desligar,conjuntivo subjuntivo (br),tu,pretérito imperfeito
desligares,desligar,conjuntivo subjuntivo (br),tu,futuro
desligue,desligar,conjuntivo subjuntivo (br),ele/ela,presente
desligasse,desligar,conjuntivo subjuntivo (br),ele/ela,pretérito imperfeito
desligar,desligar,conjuntivo subjuntivo (br),ele/ela,futuro
desliguemos,desligar,conjuntivo subjuntivo (br),nós,presente
desligássemos,desligar,conjuntivo subjuntivo (br),nós,pretérito imperfeito
desligarmos,desligar,conjuntivo subjuntivo (br),nós,futuro
desligueis,desligar,conjuntivo subjuntivo (br),vós,presente
desligásseis,desligar,conjuntivo subjuntivo (br),vós,pretérito imperfeito
desligardes,desligar,conjuntivo subjuntivo (br),vós,futuro
desliguem,desligar,conjuntivo subjuntivo (br),eles/elas,presente
desligassem,desligar,conjuntivo subjuntivo (br),eles/elas,pretérito imperfeito
desligarem,desligar,conjuntivo subjuntivo (br),eles/elas,futuro
desligar,desligar,imperativo,eu,infinitivo pessoal
desligares,desligar,imperativo,tu,infinitivo pessoal
desliga,desligar,imperativo,tu,afirmativo
desligues,desligar,imperativo,tu,negativo
desligar,desligar,imperativo,ele/ela,infinitivo pessoal
desligue,desligar,imperativo,ele/ela,afirmativo
desligue,desligar,imperativo,ele/ela,negativo
desligarmos,desligar,imperativo,nós,infinitivo pessoal
desliguemos,desligar,imperativo,nós,afirmativo
desliguemos,desligar,imperativo,nós,negativo
desligardes,desligar,imperativo,vós,infinitivo pessoal
desligai,desligar,imperativo,vós,afirmativo
desligueis,desligar,imperativo,vós,negativo
desligarem,desligar,imperativo,eles/elas,infinitivo pessoal
desliguem,desligar,imperativo,eles/elas,afirmativo
desliguem,desligar,imperativo,eles/elas,negativo
repousando,repousar,gerundio,,
repousado,repousar,participio,,
repouso,repousar,indicativo,eu,presente
repousei,repousar,indicativo,eu,pretérito perfeito
repousava,repousar,indicativo,eu,pretérito imperfeito
repousas,repousar,indicativo,tu,presente
repousaste,repousar,indicativo,tu,pretérito perfeito
repousavas,repousar,indicativo,tu,pretérito imperfeito
repousa,repousar,indicativo,ele/ela,presente
repousou,repousar,indicativo,ele/ela,pretérito perfeito
repousava,repousar,indicativo,ele/ela,pretérito imperfeito
repousamos,repousar,indicativo,nós,presente
repousámos / repousamos,repousar,indicativo,nós,pretérito perfeito
repousávamos,repousar,indicativo,nós,pretérito imperfeito
repousais,repousar,indicativo,vós,presente
repousastes,repousar,indicativo,vós,pretérito perfeito
repousáveis,repousar,indicativo,vós,pretérito imperfeito
repousam,repousar,indicativo,eles/elas,presente
repousaram,repousar,indicativo,eles/elas,pretérito perfeito
repousavam,repousar,indicativo,eles/elas,pretérito imperfeito
repousara,repousar,indicativo,eu,pret. mais-que-perfeito
repousarei,repousar,indicativo,eu,futuro
repousaria,repousar,indicativo,eu,condicional
repousaras,repousar,indicativo,tu,pret. mais-que-perfeito
repousarás,repousar,indicativo,tu,futuro
repousarias,repousar,indicativo,tu,condicional
repousara,repousar,indicativo,ele/ela,pret. mais-que-perfeito
repousará,repousar,indicativo,ele/ela,futuro
repousaria,repousar,indicativo,ele/ela,condicional
repousáramos,repousar,indicativo,nós,pret. mais-que-perfeito
repousaremos,repousar,indicativo,nós,futuro
repousaríamos,repousar,indicativo,nós,condicional
repousáreis,repousar,indicativo,vós,pret. mais-que-perfeito
repousareis,repousar,indicativo,vós,futuro
repousaríeis,repousar,indicativo,vós,condicional
repousaram,repousar,indicativo,eles/elas,pret. mais-que-perfeito
repousarão,repousar,indicativo,eles/elas,futuro
repousariam,repousar,indicativo,eles/elas,condicional
repouse,repousar,conjuntivo subjuntivo (br),eu,presente
repousasse,repousar,conjuntivo subjuntivo (br),eu,pretérito imperfeito
repousar,repousar,conjuntivo subjuntivo (br),eu,futuro
repouses,repousar,conjuntivo subjuntivo (br),tu,presente
repousasses,repousar,conjuntivo subjuntivo (br),tu,pretérito imperfeito
repousares,repousar,conjuntivo subjuntivo (br),tu,futuro
repouse,repousar,conjuntivo subjuntivo (br),ele/ela,presente
repousasse,repousar,conjuntivo subjuntivo (br),ele/ela,pretérito imperfeito
repousar,repousar,conjuntivo subjuntivo (br),ele/ela,futuro
repousemos,repousar,conjuntivo subjuntivo (br),nós,presente
repousássemos,repousar,conjuntivo subjuntivo (br),nós,pretérito imperfeito
repousarmos,repousar,conjuntivo subjuntivo (br),nós,futuro
repouseis,repousar,conjuntivo subjuntivo (br),vós,presente
repousásseis,repousar,conjuntivo subjuntivo (br),vós,pretérito imperfeito
repousardes,repousar,conjuntivo subjuntivo (br),vós,futuro
repousem,repousar,conjuntivo subjuntivo (br),eles/elas,presente
repousassem,repousar,conjuntivo subjuntivo (br),eles/elas,pretérito imperfeito
repousarem,repousar,conjuntivo subjuntivo (br),eles/elas,futuro
repousar,repousar,imperativo,eu,infinitivo pessoal
repousares,repousar,imperativo,tu,infinitivo pessoal
repousa,repousar,imperativo,tu,afirmativo
repouses,repousar,imperativo,tu,negativo
repousar,repousar,imperativo,ele/ela,infinitivo pessoal
repouse,repousar,imperativo,ele/ela,afirmativo
repouse,repousar,imperativo,ele/ela,negativo
repousarmos,repousar,imperativo,nós,infinitivo pessoal
repousemos,repousar,imperativo,nós,afirmativo
repousemos,repousar,imperativo,nós,negativo
repousardes,repousar,imperativo,vós,infinitivo pessoal
repousai,repousar,imperativo,vós,afirmativo
repouseis,repousar,imperativo,vós,negativo
repousarem,repousar,imperativo,eles/elas,infinitivo pessoal
repousem,repousar,imperativo,eles/elas,afirmativo
repousem,repousar,imperativo,eles/elas,negativo
liberando,liberar,gerundio,,
liberado,liberar,participio,,
libero,liberar,indicativo,eu,presente
liberei,liberar,indicativo,eu,pretérito perfeito
liberava,liberar,indicativo,eu,pretérito imperfeito
liberas,liberar,indicativo,tu,presente
liberaste,liberar,indicativo,tu,pretérito perfeito
liberavas,liberar,indicativo,tu,pretérito imperfeito
libera,liberar,indicativo,ele/ela,presente
liberou,liberar,indicativo,ele/ela,pretérito perfeito
liberava,liberar,indicativo,ele/ela,pretérito imperfeito
liberamos,liberar,indicativo,nós,presente
liberámos / liberamos,liberar,indicativo,nós,pretérito perfeito
liberávamos,liberar,indicativo,nós,pretérito imperfeito
