conj,infinitive,mode,pess,time
fixavam,fixar,indicativo,eles/elas,pretérito imperfeito
fixara,fixar,indicativo,eu,pret. mais-que-perfeito
fixarei,fixar,indicativo,eu,futuro
fixaria,fixar,indicativo,eu,condicional
fixaras,fixar,indicativo,tu,pret. mais-que-perfeito
fixarás,fixar,indicativo,tu,futuro
fixarias,fixar,indicativo,tu,condicional
fixara,fixar,indicativo,ele/ela,pret. mais-que-perfeito
fixará,fixar,indicativo,ele/ela,futuro
fixaria,fixar,indicativo,ele/ela,condicional
fixáramos,fixar,indicativo,nós,pret. mais-que-perfeito
fixaremos,fixar,indicativo,nós,futuro
fixaríamos,fixar,indicativo,nós,condicional
fixáreis,fixar,indicativo,vós,pret. mais-que-perfeito
fixareis,fixar,indicativo,vós,futuro
fixaríeis,fixar,indicativo,vós,condicional
fixaram,fixar,indicativo,eles/elas,pret. mais-que-perfeito
fixarão,fixar,indicativo,eles/elas,futuro
fixariam,fixar,indicativo,eles/elas,condicional
disponho,dispor,indicativo,eu,presente
dispus,dispor,indicativo,eu,pretérito perfeito
dispunha,dispor,indicativo,eu,pretérito imperfeito
dispões,dispor,indicativo,tu,presente
dispuseste,dispor,indicativo,tu,pretérito perfeito
dispunhas,dispor,indicativo,tu,pretérito imperfeito
dispõe,dispor,indicativo,ele/ela,presente
dispôs,dispor,indicativo,ele/ela,pretérito perfeito
dispunha,dispor,indicativo,ele/ela,pretérito imperfeito
dispomos,dispor,indicativo,nós,presente
dispusemos,dispor,indicativo,nós,pretérito perfeito
dispúnhamos,dispor,indicativo,nós,pretérito imperfeito
dispondes,dispor,indicativo,vós,presente
dispusestes,dispor,indicativo,vós,pretérito perfeito
dispúnheis,dispor,indicativo,vós,pretérito imperfeito
dispõem,dispor,indicativo,eles/elas,presente
dispuseram,dispor,indicativo,eles/elas,pretérito perfeito
dispunham,dispor,indicativo,eles/elas,pretérito imperfeito
dispusera,dispor,indicativo,eu,pret. mais-que-perfeito
disporei,dispor,indicativo,eu,futuro
disporia,dispor,indicativo,eu,condicional
dispuseras,dispor,indicativo,tu,pret. mais-que-perfeito
disporás,dispor,indicativo,tu,futuro
disporias,dispor,indicativo,tu,condicional
dispusera,dispor,indicativo,ele/ela,pret. mais-que-perfeito
disporá,dispor,indicativo,ele/ela,futuro
disporia,dispor,indicativo,ele/ela,condicional
dispuséramos,dispor,indicativo,nós,pret. mais-que-perfeito
disporemos,dispor,indicativo,nós,futuro
disporíamos,dispor,indicativo,nós,condicional
dispuséreis,dispor,indicativo,vós,pret. mais-que-perfeito
disporeis,dispor,indicativo,vós,futuro
disporíeis,dispor,indicativo,vós,condicional
dispuseram,dispor,indicativo,eles/elas,pret. mais-que-perfeito
disporão,dispor,indicativo,eles/elas,futuro
disporiam,dispor,indicativo,eles/elas,condicional
choro,chorar,indicativo,eu,presente
chorei,chorar,indicativo,eu,pretérito perfeito
chorava,chorar,indicativo,eu,pretérito imperfeito
choras,chorar,indicativo,tu,presente
choraste,chorar,indicativo,tu,pretérito perfeito
choravas,chorar,indicativo,tu,pretérito imperfeito
chora,chorar,indicativo,ele/ela,presente
chorou,chorar,indicativo,ele/ela,pretérito perfeito
chorava,chorar,indicativo,ele/ela,pretérito imperfeito
choramos,chorar,indicativo,nós,presente
chorámos / choramos,chorar,indicativo,nós,pretérito perfeito
chorávamos,chorar,indicativo,nós,pretérito imperfeito
chorais,chorar,indicativo,vós,presente
chorastes,chorar,indicativo,vós,pretérito perfeito
choráveis,chorar,indicativo,vós,pretérito imperfeito
choram,chorar,indicativo,eles/elas,presente
choraram,chorar,indicativo,eles/elas,pretérito perfeito
choravam,chorar,indicativo,eles/elas,pretérito imperfeito
chorara,chorar,indicativo,eu,pret. mais-que-perfeito
chorarei,chorar,indicativo,eu,futuro
choraria,chorar,indicativo,eu,condicional
choraras,chorar,indicativo,tu,pret. mais-que-perfeito
chorarás,chorar,indicativo,tu,futuro
chorarias,chorar,indicativo,tu,condicional
chorara,chorar,indicativo,ele/ela,pret. mais-que-perfeito
chorará,chorar,indicativo,ele/ela,futuro
choraria,chorar,indicativo,ele/ela,condicional
choráramos,chorar,indicativo,nós,pret. mais-que-perfeito
choraremos,chorar,indicativo,nós,futuro
choraríamos,chorar,indicativo,nós,condicional
choráreis,chorar,indicativo,vós,pret. mais-que-perfeito
chorareis,chorar,indicativo,vós,futuro
choraríeis,chorar,indicativo,vós,condicional
choraram,chorar,indicativo,eles/elas,pret. mais-que-perfeito
chorarão,chorar,indicativo,eles/elas,futuro
chorariam,chorar,indicativo,eles/elas,condicional
ergo,erguer,indicativo,eu,presente
ergui,erguer,indicativo,eu,pretérito perfeito
erguia,erguer,indicativo,eu,pretérito imperfeito
ergues,erguer,indicativo,tu,presente
ergueste,erguer,indicativo,tu,pretérito perfeito
erguias,erguer,indicativo,tu,pretérito imperfeito
ergue,erguer,indicativo,ele/ela,presente
ergueu,erguer,indicativo,ele/ela,pretérito perfeito
erguia,erguer,indicativo,ele/ela,pretérito imperfeito
erguemos,erguer,indicativo,nós,presente
erguemos,erguer,indicativo,nós,pretérito perfeito
erguíamos,erguer,indicativo,nós,pretérito imperfeito
ergueis,erguer,indicativo,vós,presente
erguestes,erguer,indicativo,vós,pretérito perfeito
erguíeis,erguer,indicativo,vós,pretérito imperfeito
erguem,erguer,indicativo,eles/elas,presente
ergueram,erguer,indicativo,eles/elas,pretérito perfeito
erguiam,erguer,indicativo,eles/elas,pretérito imperfeito
erguera,erguer,indicativo,eu,pret. mais-que-perfeito
erguerei,erguer,indicativo,eu,futuro
ergueria,erguer,indicativo,eu,condicional
ergueras,erguer,indicativo,tu,pret. mais-que-perfeito
erguerás,erguer,indicativo,tu,futuro
erguerias,erguer,indicativo,tu,condicional
erguera,erguer,indicativo,ele/ela,pret. mais-que-perfeito
erguerá,erguer,indicativo,ele/ela,futuro
ergueria,erguer,indicativo,ele/ela,condicional
erguêramos,erguer,indicativo,nós,pret. mais-que-perfeito
ergueremos,erguer,indicativo,nós,futuro
ergueríamos,erguer,indicativo,nós,condicional
erguêreis,erguer,indicativo,vós,pret. mais-que-perfeito
erguereis,erguer,indicativo,vós,futuro
ergueríeis,erguer,indicativo,vós,condicional
ergueram,erguer,indicativo,eles/elas,pret. mais-que-perfeito
erguerão,erguer,indicativo,eles/elas,futuro
ergueriam,erguer,indicativo,eles/elas,condicional
prefiro,preferir,indicativo,eu,presente
preferi,preferir,indicativo,eu,pretérito perfeito
preferia,preferir,indicativo,eu,pretérito imperfeito
preferes,preferir,indicativo,tu,presente
preferiste,preferir,indicativo,tu,pretérito perfeito
preferias,preferir,indicativo,tu,pretérito imperfeito
prefere,preferir,indicativo,ele/ela,presente
preferiu,preferir,indicativo,ele/ela,pretérito perfeito
preferia,preferir,indicativo,ele/ela,pretérito imperfeito
preferimos,preferir,indicativo,nós,presente
preferimos,preferir,indicativo,nós,pretérito perfeito
preferíamos,preferir,indicativo,nós,pretérito imperfeito
preferis,preferir,indicativo,vós,presente
preferistes,preferir,indicativo,vós,pretérito perfeito
preferíeis,preferir,indicativo,vós,pretérito imperfeito
preferem,preferir,indicativo,eles/elas,presente
preferiram,preferir,indicativo,eles/elas,pretérito perfeito
preferiam,preferir,indicativo,eles/elas,pretérito imperfeito
preferira,preferir,indicativo,eu,pret. mais-que-perfeito
preferirei,preferir,indicativo,eu,futuro
preferiria,preferir,indicativo,eu,condicional
preferiras,preferir,indicativo,tu,pret. mais-que-perfeito
preferirás,preferir,indicativo,tu,futuro
preferirias,preferir,indicativo,tu,condicional
preferira,preferir,indicativo,ele/ela,pret. mais-que-perfeito
preferirá,preferir,indicativo,ele/ela,futuro
preferiria,preferir,indicativo,ele/ela,condicional
preferíramos,preferir,indicativo,nós,pret. mais-que-perfeito
preferiremos,preferir,indicativo,nós,futuro
preferiríamos,preferir,indicativo,nós,condicional
preferíreis,preferir,indicativo,vós,pret. mais-que-perfeito
preferireis,preferir,indicativo,vós,futuro
preferiríeis,preferir,indicativo,vós,condicional
preferiram,preferir,indicativo,eles/elas,pret. mais-que-perfeito
preferirão,preferir,indicativo,eles/elas,futuro
prefeririam,preferir,indicativo,eles/elas,condicional
aproveito,aproveitar,indicativo,eu,presente
aproveitei,aproveitar,indicativo,eu,pretérito perfeito
aproveitava,aproveitar,indicativo,eu,pretérito imperfeito
aproveitas,aproveitar,indicativo,tu,presente
aproveitaste,aproveitar,indicativo,tu,pretérito perfeito
aproveitavas,aproveitar,indicativo,tu,pretérito imperfeito
aproveita,aproveitar,indicativo,ele/ela,presente
aproveitou,aproveitar,indicativo,ele/ela,pretérito perfeito
aproveitava,aproveitar,indicativo,ele/ela,pretérito imperfeito
aproveitamos,aproveitar,indicativo,nós,presente
aproveitámos / aproveitamos,aproveitar,indicativo,nós,pretérito perfeito
aproveitávamos,aproveitar,indicativo,nós,pretérito imperfeito
aproveitais,aproveitar,indicativo,vós,presente
aproveitastes,aproveitar,indicativo,vós,pretérito perfeito
aproveitáveis,aproveitar,indicativo,vós,pretérito imperfeito
aproveitam,aproveitar,indicativo,eles/elas,presente
aproveitaram,aproveitar,indicativo,eles/elas,pretérito perfeito
aproveitavam,aproveitar,indicativo,eles/elas,pretérito imperfeito
aproveitara,aproveitar,indicativo,eu,pret. mais-que-perfeito
aproveitarei,aproveitar,indicativo,eu,futuro
aproveitaria,aproveitar,indicativo,eu,condicional
aproveitaras,aproveitar,indicativo,tu,pret. mais-que-perfeito
aproveitarás,aproveitar,indicativo,tu,futuro
aproveitarias,aproveitar,indicativo,tu,condicional
aproveitara,aproveitar,indicativo,ele/ela,pret. mais-que-perfeito
aproveitará,aproveitar,indicativo,ele/ela,futuro
aproveitaria,aproveitar,indicativo,ele/ela,condicional
aproveitáramos,aproveitar,indicativo,nós,pret. mais-que-perfeito
aproveitaremos,aproveitar,indicativo,nós,futuro
aproveitaríamos,aproveitar,indicativo,nós,condicional
aproveitáreis,aproveitar,indicativo,vós,pret. mais-que-perfeito
aproveitareis,aproveitar,indicativo,vós,futuro
aproveitaríeis,aproveitar,indicativo,vós,condicional
aproveitaram,aproveitar,indicativo,eles/elas,pret. mais-que-perfeito
aproveitarão,aproveitar,indicativo,eles/elas,futuro
aproveitariam,aproveitar,indicativo,eles/elas,condicional
grito,gritar,indicativo,eu,presente
gritei,gritar,indicativo,eu,pretérito perfeito
gritava,gritar,indicativo,eu,pretérito imperfeito
gritas,gritar,indicativo,tu,presente
gritaste,gritar,indicativo,tu,pretérito perfeito
gritavas,gritar,indicativo,tu,pretérito imperfeito
grita,gritar,indicativo,ele/ela,presente
gritou,gritar,indicativo,ele/ela,pretérito perfeito
gritava,gritar,indicativo,ele/ela,pretérito imperfeito
gritamos,gritar,indicativo,nós,presente
gritámos / gritamos,gritar,indicativo,nós,pretérito perfeito
gritávamos,gritar,indicativo,nós,pretérito imperfeito
gritais,gritar,indicativo,vós,presente
gritastes,gritar,indicativo,vós,pretérito perfeito
gritáveis,gritar,indicativo,vós,pretérito imperfeito
gritam,gritar,indicativo,eles/elas,presente
gritaram,gritar,indicativo,eles/elas,pretérito perfeito
gritavam,gritar,indicativo,eles/elas,pretérito imperfeito
gritara,gritar,indicativo,eu,pret. mais-que-perfeito
gritarei,gritar,indicativo,eu,futuro
gritaria,gritar,indicativo,eu,condicional
gritaras,gritar,indicativo,tu,pret. mais-que-perfeito
gritarás,gritar,indicativo,tu,futuro
gritarias,gritar,indicativo,tu,condicional
gritara,gritar,indicativo,ele/ela,pret. mais-que-perfeito
gritará,gritar,indicativo,ele/ela,futuro
gritaria,gritar,indicativo,ele/ela,condicional
gritáramos,gritar,indicativo,nós,pret. mais-que-perfeito
gritaremos,gritar,indicativo,nós,futuro
gritaríamos,gritar,indicativo,nós,condicional
gritáreis,gritar,indicativo,vós,pret. mais-que-perfeito
gritareis,gritar,indicativo,vós,futuro
gritaríeis,gritar,indicativo,vós,condicional
gritaram,gritar,indicativo,eles/elas,pret. mais-que-perfeito
gritarão,gritar,indicativo,eles/elas,futuro
gritariam,gritar,indicativo,eles/elas,condicional
promovo,promover,indicativo,eu,presente
promovi,promover,indicativo,eu,pretérito perfeito
promovia,promover,indicativo,eu,pretérito imperfeito
promoves,promover,indicativo,tu,presente
promoveste,promover,indicativo,tu,pretérito perfeito
promovias,promover,indicativo,tu,pretérito imperfeito
promove,promover,indicativo,ele/ela,presente
promoveu,promover,indicativo,ele/ela,pretérito perfeito
promovia,promover,indicativo,ele/ela,pretérito imperfeito
promovemos,promover,indicativo,nós,presente
promovemos,promover,indicativo,nós,pretérito perfeito
promovíamos,promover,indicativo,nós,pretérito imperfeito
promoveis,promover,indicativo,vós,presente
promovestes,promover,indicativo,vós,pretérito perfeito
promovíeis,promover,indicativo,vós,pretérito imperfeito
promovem,promover,indicativo,eles/elas,presente
promoveram,promover,indicativo,eles/elas,pretérito perfeito
promoviam,promover,indicativo,eles/elas,pretérito imperfeito
promovera,promover,indicativo,eu,pret. mais-que-perfeito
promoverei,promover,indicativo,eu,futuro
promoveria,promover,indicativo,eu,condicional
promoveras,promover,indicativo,tu,pret. mais-que-perfeito
promoverás,promover,indicativo,tu,futuro
promoverias,promover,indicativo,tu,condicional
promovera,promover,indicativo,ele/ela,pret. mais-que-perfeito
promoverá,promover,indicativo,ele/ela,futuro
promoveria,promover,indicativo,ele/ela,condicional
promovêramos,promover,indicativo,nós,pret. mais-que-perfeito
promoveremos,promover,indicativo,nós,futuro
promoveríamos,promover,indicativo,nós,condicional
promovêreis,promover,indicativo,vós,pret. mais-que-perfeito
promovereis,promover,indicativo,vós,futuro
promoveríeis,promover,indicativo,vós,condicional
promoveram,promover,indicativo,eles/elas,pret. mais-que-perfeito
promoverão,promover,indicativo,eles/elas,futuro
promoveriam,promover,indicativo,eles/elas,condicional
integro,integrar,indicativo,eu,presente
integrei,integrar,indicativo,eu,pretérito perfeito
integrava,integrar,indicativo,eu,pretérito imperfeito
integras,integrar,indicativo,tu,presente
integraste,integrar,indicativo,tu,pretérito perfeito
integravas,integrar,indicativo,tu,pretérito imperfeito
integra,integrar,indicativo,ele/ela,presente
integrou,integrar,indicativo,ele/ela,pretérito perfeito
integrava,integrar,indicativo,ele/ela,pretérito imperfeito
integramos,integrar,indicativo,nós,presente
integrámos / integramos,integrar,indicativo,nós,pretérito perfeito
integrávamos,integrar,indicativo,nós,pretérito imperfeito
integrais,integrar,indicativo,vós,presente
integrastes,integrar,indicativo,vós,pretérito perfeito
integráveis,integrar,indicativo,vós,pretérito imperfeito
integram,integrar,indicativo,eles/elas,presente
integraram,integrar,indicativo,eles/elas,pretérito perfeito
integravam,integrar,indicativo,eles/elas,pretérito imperfeito
integrara,integrar,indicativo,eu,pret. mais-que-perfeito
integrarei,integrar,indicativo,eu,futuro
integraria,integrar,indicativo,eu,condicional
integraras,integrar,indicativo,tu,pret. mais-que-perfeito
integrarás,integrar,indicativo,tu,futuro
integrarias,integrar,indicativo,tu,condicional
integrara,integrar,indicativo,ele/ela,pret. mais-que-perfeito
integrará,integrar,indicativo,ele/ela,futuro
integraria,integrar,indicativo,ele/ela,condicional
integráramos,integrar,indicativo,nós,pret. mais-que-perfeito
integraremos,integrar,indicativo,nós,futuro
integraríamos,integrar,indicativo,nós,condicional
integráreis,integrar,indicativo,vós,pret. mais-que-perfeito
integrareis,integrar,indicativo,vós,futuro
integraríeis,integrar,indicativo,vós,condicional
integraram,integrar,indicativo,eles/elas,pret. mais-que-perfeito
integrarão,integrar,indicativo,eles/elas,futuro
integrariam,integrar,indicativo,eles/elas,condicional
atravesso,atravessar,indicativo,eu,presente
atravessei,atravessar,indicativo,eu,pretérito perfeito
atravessava,atravessar,indicativo,eu,pretérito imperfeito
atravessas,atravessar,indicativo,tu,presente
atravessaste,atravessar,indicativo,tu,pretérito perfeito
atravessavas,atravessar,indicativo,tu,pretérito imperfeito
atravessa,atravessar,indicativo,ele/ela,presente
atravessou,atravessar,indicativo,ele/ela,pretérito perfeito
atravessava,atravessar,indicativo,ele/ela,pretérito imperfeito
atravessamos,atravessar,indicativo,nós,presente
atravessámos / atravessamos,atravessar,indicativo,nós,pretérito perfeito
atravessávamos,atravessar,indicativo,nós,pretérito imperfeito
atravessais,atravessar,indicativo,vós,presente
atravessastes,atravessar,indicativo,vós,pretérito perfeito
atravessáveis,atravessar,indicativo,vós,pretérito imperfeito
atravessam,atravessar,indicativo,eles/elas,presente
atravessaram,atravessar,indicativo,eles/elas,pretérito perfeito
atravessavam,atravessar,indicativo,eles/elas,pretérito imperfeito
atravessara,atravessar,indicativo,eu,pret. mais-que-perfeito
atravessarei,atravessar,indicativo,eu,futuro
atravessaria,atravessar,indicativo,eu,condicional
atravessaras,atravessar,indicativo,tu,pret. mais-que-perfeito
atravessarás,atravessar,indicativo,tu,futuro
atravessarias,atravessar,indicativo,tu,condicional
atravessara,atravessar,indicativo,ele/ela,pret. mais-que-perfeito
atravessará,atravessar,indicativo,ele/ela,futuro
atravessaria,atravessar,indicativo,ele/ela,condicional
atravessáramos,atravessar,indicativo,nós,pret. mais-que-perfeito
atravessaremos,atravessar,indicativo,nós,futuro
atravessaríamos,atravessar,indicativo,nós,condicional
atravessáreis,atravessar,indicativo,vós,pret. mais-que-perfeito
atravessareis,atravessar,indicativo,vós,futuro
atravessaríeis,atravessar,indicativo,vós,condicional
atravessaram,atravessar,indicativo,eles/elas,pret. mais-que-perfeito
atravessarão,atravessar,indicativo,eles/elas,futuro
atravessariam,atravessar,indicativo,eles/elas,condicional
alcanço,alcançar,indicativo,eu,presente
alcancei,alcançar,indicativo,eu,pretérito perfeito
alcançava,alcançar,indicativo,eu,pretérito imperfeito
alcanças,alcançar,indicativo,tu,presente
alcançaste,alcançar,indicativo,tu,pretérito perfeito
alcançavas,alcançar,indicativo,tu,pretérito imperfeito
alcança,alcançar,indicativo,ele/ela,presente
alcançou,alcançar,indicativo,ele/ela,pretérito perfeito
alcançava,alcançar,indicativo,ele/ela,pretérito imperfeito
alcançamos,alcançar,indicativo,nós,presente
alcançámos / alcançamos,alcançar,indicativo,nós,pretérito perfeito
alcançávamos,alcançar,indicativo,nós,pretérito imperfeito
alcançais,alcançar,indicativo,vós,presente
alcançastes,alcançar,indicativo,vós,pretérito perfeito
alcançáveis,alcançar,indicativo,vós,pretérito imperfeito
alcançam,alcançar,indicativo,eles/elas,presente
alcançaram,alcançar,indicativo,eles/elas,pretérito perfeito
alcançavam,alcançar,indicativo,eles/elas,pretérito imperfeito
alcançara,alcançar,indicativo,eu,pret. mais-que-perfeito
alcançarei,alcançar,indicativo,eu,futuro
alcançaria,alcançar,indicativo,eu,condicional
alcançaras,alcançar,indicativo,tu,pret. mais-que-perfeito
alcançarás,alcançar,indicativo,tu,futuro
alcançarias,alcançar,indicativo,tu,condicional
alcançara,alcançar,indicativo,ele/ela,pret. mais-que-perfeito
alcançará,alcançar,indicativo,ele/ela,futuro
alcançaria,alcançar,indicativo,ele/ela,condicional
alcançáramos,alcançar,indicativo,nós,pret. mais-que-perfeito
alcançaremos,alcançar,indicativo,nós,futuro
alcançaríamos,alcançar,indicativo,nós,condicional
alcançáreis,alcançar,indicativo,vós,pret. mais-que-perfeito
alcançareis,alcançar,indicativo,vós,futuro
alcançaríeis,alcançar,indicativo,vós,condicional
alcançaram,alcançar,indicativo,eles/elas,pret. mais-que-perfeito
alcançarão,alcançar,indicativo,eles/elas,futuro
alcançariam,alcançar,indicativo,eles/elas,condicional
proponho,propor,indicativo,eu,presente
propus,propor,indicativo,eu,pretérito perfeito
propunha,propor,indicativo,eu,pretérito imperfeito
propões,propor,indicativo,tu,presente
propuseste,propor,indicativo,tu,pretérito perfeito
propunhas,propor,indicativo,tu,pretérito imperfeito
propõe,propor,indicativo,ele/ela,presente
propôs,propor,indicativo,ele/ela,pretérito perfeito
propunha,propor,indicativo,ele/ela,pretérito imperfeito
propomos,propor,indicativo,nós,presente
propusemos,propor,indicativo,nós,pretérito perfeito
propúnhamos,propor,indicativo,nós,pretérito imperfeito
propondes,propor,indicativo,vós,presente
propusestes,propor,indicativo,vós,pretérito perfeito
propúnheis,propor,indicativo,vós,pretérito imperfeito
propõem,propor,indicativo,eles/elas,presente
propuseram,propor,indicativo,eles/elas,pretérito perfeito
propunham,propor,indicativo,eles/elas,pretérito imperfeito
propusera,propor,indicativo,eu,pret. mais-que-perfeito
proporei,propor,indicativo,eu,futuro
proporia,propor,indicativo,eu,condicional
propuseras,propor,indicativo,tu,pret. mais-que-perfeito
proporás,propor,indicativo,tu,futuro
proporias,propor,indicativo,tu,condicional
propusera,propor,indicativo,ele/ela,pret. mais-que-perfeito
proporá,propor,indicativo,ele/ela,futuro
proporia,propor,indicativo,ele/ela,condicional
propuséramos,propor,indicativo,nós,pret. mais-que-perfeito
proporemos,propor,indicativo,nós,futuro
proporíamos,propor,indicativo,nós,condicional
propuséreis,propor,indicativo,vós,pret. mais-que-perfeito
proporeis,propor,indicativo,vós,futuro
proporíeis,propor,indicativo,vós,condicional
propuseram,propor,indicativo,eles/elas,pret. mais-que-perfeito
proporão,propor,indicativo,eles/elas,futuro
proporiam,propor,indicativo,eles/elas,condicional
informo,informar,indicativo,eu,presente
informei,informar,indicativo,eu,pretérito perfeito
informava,informar,indicativo,eu,pretérito imperfeito
informas,informar,indicativo,tu,presente
informaste,informar,indicativo,tu,pretérito perfeito
informavas,informar,indicativo,tu,pretérito imperfeito
informa,informar,indicativo,ele/ela,presente
informou,informar,indicativo,ele/ela,pretérito perfeito
